match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2017-04-06,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,4.0,0,36,1,9.0,9,0,0
7,2017-04-09,Kolkata Knight Riders,Wankhede Stadium,4.0,0,51,1,12.75,8,3,1
10,2017-04-12,Sunrisers Hyderabad,Wankhede Stadium,4.0,0,42,1,10.5,7,0,0
12,2017-04-14,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,20,2,5.0,11,1,0
16,2017-04-16,Gujarat Lions,Wankhede Stadium,4.0,0,24,2,6.0,12,2,0
22,2017-04-20,Kings XI Punjab,Holkar Cricket Stadium,4.0,0,46,2,11.5,10,0,1
25,2017-04-22,Delhi Daredevils,Wankhede Stadium,4.0,0,24,3,6.0,11,1,0
28,2017-04-24,Rising Pune Supergiant,Wankhede Stadium,4.0,0,36,0,9.0,9,1,0
35,2017-04-29,Gujarat Lions,Saurashtra Cricket Association Stadium,4.0,0,50,0,12.5,7,1,0
38,2017-05-01,Royal Challengers Bangalore,Wankhede Stadium,4.0,0,34,3,8.5,9,0,0
45,2017-05-06,Delhi Daredevils,Feroz Shah Kotla,2.0,0,18,1,9.0,5,0,0
48,2017-05-08,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",4.0,0,26,1,6.5,8,1,0
51,2017-05-11,Kings XI Punjab,Wankhede Stadium,4.0,0,54,1,13.5,4,2,2
57,2017-05-16,Rising Pune Supergiant,Wankhede Stadium,4.0,0,46,1,11.5,9,4,1
