innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,Abhishek Sharma,14,2.5
1,Sunrisers Hyderabad,2,KS Williamson,84,12.3
1,Sunrisers Hyderabad,3,PK Garg,105,15.1
1,Sunrisers Hyderabad,4,JJ Roy,107,15.6
1,Sunrisers Hyderabad,5,Abdul Samad,107,16.1
1,Sunrisers Hyderabad,6,WP Saha,124,18.2
1,Sunrisers Hyderabad,7,JO Holder,141,20.6
2,Royal Challengers Bangalore,1,V Kohli,6,1.6
2,Royal Challengers Bangalore,2,DT Christian,18,4.2
2,Royal Challengers Bangalore,3,KS Bharat,38,7.5
2,Royal Challengers Bangalore,4,GJ Maxwell,92,15.1
2,Royal Challengers Bangalore,5,D Padikkal,109,17.5
2,Royal Challengers Bangalore,6,Shahbaz Ahmed,128,19.4
