innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Sunrisers Hyderabad,1,JJ Roy,1,1,Abhishek Sharma,13,10,14,11
1,Sunrisers Hyderabad,2,JJ Roy,36,29,KS Williamson,31,29,70,58
1,Sunrisers Hyderabad,3,PK Garg,15,11,JJ Roy,6,5,21,16
1,Sunrisers Hyderabad,4,JJ Roy,1,3,Abdul Samad,1,2,2,5
1,Sunrisers Hyderabad,5,Abdul Samad,0,1,WP Saha,0,0,0,1
1,Sunrisers Hyderabad,6,JO Holder,7,5,WP Saha,10,8,17,13
1,Sunrisers Hyderabad,7,JO Holder,9,8,Rashid Khan,7,9,17,16
1,Sunrisers Hyderabad,8,JO Holder,9,8,Rashid Khan,7,9,17,16
2,Royal Challengers Bangalore,1,V Kohli,5,4,D Padikkal,1,2,6,6
2,Royal Challengers Bangalore,2,D Padikkal,10,10,DT Christian,1,4,12,14
2,Royal Challengers Bangalore,3,D Padikkal,7,11,KS Bharat,12,10,20,21
2,Royal Challengers Bangalore,4,GJ Maxwell,40,25,D Padikkal,13,19,54,44
2,Royal Challengers Bangalore,5,AB de Villiers,7,6,D Padikkal,10,10,17,16
2,Royal Challengers Bangalore,6,AB de Villiers,5,2,Shahbaz Ahmed,14,9,19,11
2,Royal Challengers Bangalore,7,GHS Garton,2,3,AB de Villiers,7,5,9,8
