match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
1,Kolkata Knight Riders,JR Hazlewood,4.0,0,22,2,5.5,15
1,Kolkata Knight Riders,KH Pandya,4.0,0,29,3,7.25,8
1,Kolkata Knight Riders,LS Livingstone,2.0,0,14,0,7.0,2
1,Kolkata Knight Riders,Rasikh Salam,3.0,0,35,1,11.67,8
1,Kolkata Knight Riders,Suyash Sharma,4.0,0,47,1,11.75,8
1,Kolkata Knight Riders,Yash Dayal,3.0,0,25,1,8.33,7
8,Chennai Super Kings,B Kumar,3.0,0,20,1,6.67,9
8,Chennai Super Kings,JR Hazlewood,4.0,0,21,3,5.25,15
8,Chennai Super Kings,KH Pandya,2.0,0,26,0,13.0,4
8,Chennai Super Kings,LS Livingstone,4.0,0,28,2,7.0,5
8,Chennai Super Kings,Suyash Sharma,4.0,0,32,0,8.0,9
8,Chennai Super Kings,Yash Dayal,3.0,0,18,2,6.0,6
14,Gujarat Titans,B Kumar,4.0,0,23,1,5.75,10
14,Gujarat Titans,JR Hazlewood,3.5,0,43,1,11.22,10
14,Gujarat Titans,KH Pandya,3.0,0,34,0,11.33,2
14,Gujarat Titans,LS Livingstone,1.0,0,12,0,12.0,2
14,Gujarat Titans,Rasikh Salam,3.0,0,35,0,11.67,5
14,Gujarat Titans,Yash Dayal,3.0,0,20,0,6.67,7
20,Mumbai Indians,B Kumar,4.0,0,48,1,12.0,9
20,Mumbai Indians,JR Hazlewood,4.0,0,37,2,9.25,12
20,Mumbai Indians,KH Pandya,4.0,0,45,4,11.25,8
20,Mumbai Indians,Suyash Sharma,4.0,0,32,0,8.0,10
20,Mumbai Indians,Yash Dayal,4.0,0,46,2,11.5,8
24,Delhi Capitals,B Kumar,4.0,0,26,2,6.5,12
24,Delhi Capitals,JR Hazlewood,3.0,0,40,0,13.33,2
24,Delhi Capitals,KH Pandya,2.0,0,19,0,9.5,1
24,Delhi Capitals,LS Livingstone,1.0,0,14,0,14.0,0
24,Delhi Capitals,Suyash Sharma,4.0,0,25,1,6.25,12
24,Delhi Capitals,Yash Dayal,3.5,0,45,1,11.74,5
28,Rajasthan Royals,B Kumar,4.0,0,32,1,8.0,7
28,Rajasthan Royals,JR Hazlewood,3.0,0,26,1,8.67,7
28,Rajasthan Royals,KH Pandya,4.0,0,29,1,7.25,6
28,Rajasthan Royals,LS Livingstone,1.0,0,8,0,8.0,1
