match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
1,Kolkata Knight Riders,PD Salt,56,31,9,2,180.65,c SH Johnson b CV Varun
1,Kolkata Knight Riders,V Kohli,59,36,4,3,163.89,not out
1,Kolkata Knight Riders,D Padikkal,10,10,1,0,100.0,c Ramandeep Singh b SP Narine
1,Kolkata Knight Riders,RM Patidar,34,16,5,1,212.5,c RK Singh b VG Arora
1,Kolkata Knight Riders,LS Livingstone,15,5,2,1,300.0,not out
8,Chennai Super Kings,PD Salt,32,16,5,1,200.0,st MS Dhoni b Noor Ahmad
8,Chennai Super Kings,V Kohli,31,30,2,1,103.33,c R Ravindra b Noor Ahmad
8,Chennai Super Kings,D Padikkal,27,14,2,2,192.86,c RD Gaikwad b R Ashwin
8,Chennai Super Kings,RM Patidar,51,32,4,3,159.38,c SM Curran b M Pathirana
8,Chennai Super Kings,LS Livingstone,10,9,0,1,111.11,b Noor Ahmad
8,Chennai Super Kings,JM Sharma,12,6,1,1,200.0,c RA Jadeja b KK Ahmed
8,Chennai Super Kings,TH David,22,8,1,3,275.0,not out
8,Chennai Super Kings,KH Pandya,0,3,0,0,0.0,c DJ Hooda b M Pathirana
8,Chennai Super Kings,B Kumar,0,2,0,0,0.0,not out
14,Gujarat Titans,PD Salt,14,13,1,1,107.69,b Mohammed Siraj
14,Gujarat Titans,V Kohli,7,6,1,0,116.67,c M Prasidh Krishna b Arshad Khan
14,Gujarat Titans,D Padikkal,4,3,1,0,133.33,b Mohammed Siraj
14,Gujarat Titans,RM Patidar,12,12,2,0,100.0,lbw b I Sharma
14,Gujarat Titans,LS Livingstone,54,40,1,5,135.0,c JC Buttler b Mohammed Siraj
14,Gujarat Titans,JM Sharma,33,21,5,1,157.14,c R Tewatia b R Sai Kishore
14,Gujarat Titans,KH Pandya,5,5,1,0,100.0,c & b R Sai Kishore
14,Gujarat Titans,TH David,32,18,3,2,177.78,b M Prasidh Krishna
14,Gujarat Titans,B Kumar,1,2,0,0,50.0,not out
20,Mumbai Indians,PD Salt,4,2,1,0,200.0,b TA Boult
20,Mumbai Indians,V Kohli,67,42,8,2,159.52,c Naman Dhir b HH Pandya
20,Mumbai Indians,D Padikkal,37,22,2,3,168.18,c WG Jacks b V Puthur
20,Mumbai Indians,RM Patidar,64,32,5,4,200.0,c RD Rickelton b TA Boult
20,Mumbai Indians,LS Livingstone,0,2,0,0,0.0,c JJ Bumrah b HH Pandya
20,Mumbai Indians,JM Sharma,40,19,2,4,210.53,not out
20,Mumbai Indians,TH David,1,1,0,0,100.0,not out
24,Delhi Capitals,PD Salt,37,17,4,3,217.65,"run out (KL Rahul, V Nigam)"
24,Delhi Capitals,V Kohli,22,14,1,2,157.14,c MA Starc b V Nigam
24,Delhi Capitals,D Padikkal,1,8,0,0,12.5,c AR Patel b Mukesh Kumar
24,Delhi Capitals,RM Patidar,25,23,1,1,108.7,c KL Rahul b Kuldeep Yadav
24,Delhi Capitals,LS Livingstone,4,6,0,0,66.67,c Ashutosh Sharma b MM Sharma
