match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2020-09-19,Chennai Super Kings,Sheikh Zayed Stadium,4.0,0,43,1,10.75,10,1,1
5,2020-09-23,Kolkata Knight Riders,Sheikh Zayed Stadium,4.0,0,32,2,8.0,13,1,0
10,2020-09-28,Royal Challengers Bangalore,Dubai International Cricket Stadium,4.0,0,42,0,10.5,7,1,0
13,2020-10-01,Kings XI Punjab,Sheikh Zayed Stadium,4.0,0,18,2,4.5,12,0,0
17,2020-10-04,Sunrisers Hyderabad,Sharjah Cricket Stadium,4.0,0,41,2,10.25,7,2,0
20,2020-10-06,Rajasthan Royals,Sheikh Zayed Stadium,4.0,0,20,4,5.0,14,0,0
27,2020-10-11,Delhi Capitals,Sheikh Zayed Stadium,4.0,0,26,0,6.5,7,0,0
32,2020-10-16,Kolkata Knight Riders,Sheikh Zayed Stadium,4.0,0,22,1,5.5,12,1,0
36,2020-10-18,Kings XI Punjab,Dubai International Cricket Stadium,4.0,0,24,3,6.0,12,1,0
41,2020-10-23,Chennai Super Kings,Sharjah Cricket Stadium,4.0,0,25,2,6.25,12,0,0
45,2020-10-25,Rajasthan Royals,Sheikh Zayed Stadium,4.0,0,38,0,9.5,5,1,0
48,2020-10-28,Royal Challengers Bangalore,Sheikh Zayed Stadium,4.0,1,14,3,3.5,15,1,0
51,2020-10-31,Delhi Capitals,Dubai International Cricket Stadium,4.0,0,17,3,4.25,15,1,0
57,2020-11-05,Delhi Capitals,Dubai International Cricket Stadium,4.0,1,14,4,3.5,17,1,0
60,2020-11-10,Delhi Capitals,Dubai International Cricket Stadium,4.0,0,28,0,7.0,7,0,0
