match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2020-09-22,Chennai Super Kings,Sharjah Cricket Stadium,69,47,4,4,146.81,c KM Jadhav b SM Curran,2
9,2020-09-27,Kings XI Punjab,Sharjah Cricket Stadium,50,27,7,2,185.19,c Mohammed Shami b JDS Neesham,2
12,2020-09-30,Kolkata Knight Riders,Dubai International Cricket Stadium,3,7,0,0,42.86,c KD Karthik b PJ Cummins,2
15,2020-10-03,Royal Challengers Bangalore,Sheikh Zayed Stadium,5,5,1,0,100.0,b I Udana,2
20,2020-10-06,Mumbai Indians,Sheikh Zayed Stadium,6,7,1,0,85.71,c Q de Kock b JJ Bumrah,3
23,2020-10-09,Delhi Capitals,Sharjah Cricket Stadium,24,17,2,1,141.18,c SO Hetmyer b A Nortje,3
26,2020-10-11,Sunrisers Hyderabad,Dubai International Cricket Stadium,5,6,0,0,83.33,run out (),3
30,2020-10-14,Delhi Capitals,Dubai International Cricket Stadium,1,4,0,0,25.0,c & b R Ashwin,3
33,2020-10-17,Royal Challengers Bangalore,Dubai International Cricket Stadium,57,36,6,1,158.33,c Shahbaz Ahmed b CH Morris,4
37,2020-10-19,Chennai Super Kings,Sheikh Zayed Stadium,26,34,2,0,76.47,not out,4
40,2020-10-22,Sunrisers Hyderabad,Dubai International Cricket Stadium,19,15,2,0,126.67,c MK Pandey b JO Holder,5
45,2020-10-25,Mumbai Indians,Sheikh Zayed Stadium,11,8,1,1,137.5,b JL Pattinson,3
50,2020-10-30,Kings XI Punjab,Sheikh Zayed Stadium,31,20,5,0,155.0,not out,4
54,2020-11-01,Kolkata Knight Riders,Dubai International Cricket Stadium,4,4,1,0,100.0,b PJ Cummins,3
