innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Daredevils,DPMD Jayawardene,6,5,1,0,120.0,c GB Hogg b Pankaj Singh,1
1,Delhi Daredevils,V Sehwag,63,39,8,2,161.54,c AL Menaria b GB Hogg,2
1,Delhi Daredevils,KP Pietersen,5,5,1,0,100.0,c R Dravid b AA Chavan,3
1,Delhi Daredevils,LRPL Taylor,25,35,0,0,71.43,b Pankaj Singh,4
1,Delhi Daredevils,Y Nagar,27,20,2,2,135.0,c AA Chavan b A Singh,5
1,Delhi Daredevils,NV Ojha,11,11,0,1,100.0,c R Dravid b A Singh,6
1,Delhi Daredevils,IK Pathan,7,5,1,0,140.0,not out,7
2,Rajasthan Royals,R Dravid,40,38,5,0,105.26,c AB Agarkar b IK Pathan,1
2,Rajasthan Royals,AM Rahane,84,63,9,1,133.33,not out,2
2,Rajasthan Royals,BJ Hodge,22,18,3,0,122.22,lbw b M Morkel,3
2,Rajasthan Royals,OA Shah,1,1,0,0,100.0,run out (NV Ojha),4
