innings,team,over,ball,batter,bowler,non_striker,batter_runs,extra_runs,total_runs,extra_type,wides,noballs,byes,legbyes,penalty,is_wicket,wicket_kind,player_out,fielder,phase
1,Delhi Daredevils,1,1,DPMD Jayawardene,AA Chavan,V Sehwag,4,0,4,,0,0,0,0,0,False,,,,powerplay
1,Delhi Daredevils,1,2,DPMD Jayawardene,AA Chavan,V Sehwag,1,0,1,,0,0,0,0,0,False,,,,powerplay
1,Delhi Daredevils,1,3,V Sehwag,AA Chavan,DPMD Jayawardene,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Delhi Daredevils,1,4,V Sehwag,AA Chavan,DPMD Jayawardene,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Delhi Daredevils,1,5,V Sehwag,AA Chavan,DPMD Jayawardene,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Delhi Daredevils,1,6,V Sehwag,AA Chavan,DPMD Jayawardene,2,0,2,,0,0,0,0,0,False,,,,powerplay
1,Delhi Daredevils,2,1,DPMD Jayawardene,Pankaj Singh,V Sehwag,1,0,1,,0,0,0,0,0,False,,,,powerplay
1,Delhi Daredevils,2,2,V Sehwag,Pankaj Singh,DPMD Jayawardene,4,0,4,,0,0,0,0,0,False,,,,powerplay
1,Delhi Daredevils,2,3,V Sehwag,Pankaj Singh,DPMD Jayawardene,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Delhi Daredevils,2,4,V Sehwag,Pankaj Singh,DPMD Jayawardene,1,0,1,,0,0,0,0,0,False,,,,powerplay
1,Delhi Daredevils,2,5,DPMD Jayawardene,Pankaj Singh,V Sehwag,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Delhi Daredevils,2,6,DPMD Jayawardene,Pankaj Singh,V Sehwag,0,0,0,,0,0,0,0,0,True,caught,DPMD Jayawardene,GB Hogg,powerplay
1,Delhi Daredevils,3,1,KP Pietersen,AA Chavan,V Sehwag,4,0,4,,0,0,0,0,0,False,,,,powerplay
