innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Daredevils,AB Agarkar,4.0,0,29,2,7.25,6,0,0
1,Delhi Daredevils,AM Salvi,4.0,0,26,1,6.5,10,1,0
1,Delhi Daredevils,IK Pathan,3.0,0,18,0,6.0,6,0,0
1,Delhi Daredevils,JR Hopes,3.0,0,29,1,9.67,5,1,0
1,Delhi Daredevils,M Morkel,4.0,0,37,0,9.25,9,0,0
1,Delhi Daredevils,Y Nagar,1.0,0,20,0,20.0,1,1,2
1,Delhi Daredevils,Y Venugopal Rao,1.0,0,12,0,12.0,0,0,0
2,Deccan Chargers,A Mishra,4.0,0,53,1,13.25,3,0,0
2,Deccan Chargers,B Chipli,1.0,0,20,0,20.0,1,0,0
2,Deccan Chargers,DT Christian,4.0,0,31,1,7.75,8,4,0
2,Deccan Chargers,DW Steyn,4.0,0,24,2,6.0,11,2,0
2,Deccan Chargers,I Malhotra,1.0,0,23,0,23.0,0,0,0
2,Deccan Chargers,I Sharma,4.0,0,16,2,4.0,16,1,1
2,Deccan Chargers,JP Duminy,1.0,0,11,0,11.0,1,0,0
