innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Deccan Chargers,1,S Dhawan,15,8,DB Ravi Teja,2,9,19,17
1,Deccan Chargers,2,KC Sangakkara,24,26,S Dhawan,14,10,39,36
1,Deccan Chargers,3,JP Duminy,7,9,KC Sangakkara,20,10,29,19
1,Deccan Chargers,4,DT Christian,18,13,JP Duminy,48,22,71,33
1,Deccan Chargers,5,B Chipli,1,2,DT Christian,2,3,3,5
1,Deccan Chargers,6,DT Christian,7,6,I Malhotra,7,4,14,10
2,Delhi Daredevils,1,AJ Finch,0,2,V Sehwag,0,0,0,2
2,Delhi Daredevils,2,NV Ojha,7,10,V Sehwag,6,9,15,18
2,Delhi Daredevils,3,Y Venugopal Rao,3,11,V Sehwag,2,3,10,14
2,Delhi Daredevils,4,V Sehwag,56,20,TR Birt,4,8,61,28
2,Delhi Daredevils,5,IK Pathan,11,12,V Sehwag,55,24,67,36
2,Delhi Daredevils,6,JR Hopes,13,6,IK Pathan,1,3,15,9
2,Delhi Daredevils,7,Y Nagar,7,3,JR Hopes,4,4,11,7
