innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,S Dhawan,17,3.1
1,Sunrisers Hyderabad,2,AD Hales,109,14.3
1,Sunrisers Hyderabad,3,KS Williamson,116,15.5
1,Sunrisers Hyderabad,4,Shakib Al Hasan,133,18.1
1,Sunrisers Hyderabad,5,YK Pathan,137,18.6
1,Sunrisers Hyderabad,6,MK Pandey,143,19.5
1,Sunrisers Hyderabad,7,Rashid Khan,150,20.5
2,Rajasthan Royals,1,RA Tripathi,13,3.2
2,Rajasthan Royals,2,SV Samson,72,10.4
2,Rajasthan Royals,3,BA Stokes,73,11.2
2,Rajasthan Royals,4,JC Buttler,96,14.6
2,Rajasthan Royals,5,MK Lomror,128,19.3
2,Rajasthan Royals,6,K Gowtham,139,20.5
