innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Sunrisers Hyderabad,1,AD Hales,11,9,S Dhawan,6,4,17,13
1,Sunrisers Hyderabad,2,KS Williamson,58,38,AD Hales,34,30,92,68
1,Sunrisers Hyderabad,3,KS Williamson,5,5,MK Pandey,2,3,7,8
1,Sunrisers Hyderabad,4,Shakib Al Hasan,6,6,MK Pandey,11,8,17,14
1,Sunrisers Hyderabad,5,YK Pathan,2,3,MK Pandey,2,2,4,5
1,Sunrisers Hyderabad,6,MK Pandey,1,2,WP Saha,5,3,6,5
1,Sunrisers Hyderabad,7,Rashid Khan,1,3,WP Saha,6,3,7,6
1,Sunrisers Hyderabad,8,WP Saha,0,1,Basil Thampi,0,0,1,1
2,Rajasthan Royals,1,AM Rahane,9,9,RA Tripathi,4,5,13,14
2,Rajasthan Royals,2,SV Samson,40,30,AM Rahane,18,14,59,44
2,Rajasthan Royals,3,BA Stokes,0,3,AM Rahane,1,1,1,4
2,Rajasthan Royals,4,JC Buttler,10,11,AM Rahane,13,11,23,22
2,Rajasthan Royals,5,MK Lomror,11,12,AM Rahane,21,15,32,27
2,Rajasthan Royals,6,K Gowtham,8,5,AM Rahane,3,3,11,8
2,Rajasthan Royals,7,JC Archer,1,1,AM Rahane,0,0,1,1
