match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2008-04-18,Kolkata Knight Riders,M Chinnaswamy Stadium,2,3,0,0,66.67,b I Sharma,1
5,2008-04-20,Mumbai Indians,Wankhede Stadium,32,33,4,0,96.97,c & b Harbhajan Singh,2
12,2008-04-26,Rajasthan Royals,M Chinnaswamy Stadium,0,1,0,0,0.0,c RA Jadeja b SR Watson,2
15,2008-04-28,Chennai Super Kings,M Chinnaswamy Stadium,0,1,0,0,0.0,lbw b MS Gony,7
17,2008-04-30,Delhi Daredevils,Feroz Shah Kotla,38,30,4,1,126.67,c V Sehwag b GD McGrath,5
21,2008-05-03,Deccan Chargers,M Chinnaswamy Stadium,26,19,1,2,136.84,c AS Yadav b SB Styris,6
25,2008-05-05,Kings XI Punjab,M Chinnaswamy Stadium,66,51,9,1,129.41,c DPMD Jayawardene b VRV Singh,5
29,2008-05-08,Kolkata Knight Riders,Eden Gardens,5,11,0,0,45.45,b SC Ganguly,4
34,2008-05-12,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",29,26,2,0,111.54,b IK Pathan,5
39,2008-05-17,Rajasthan Royals,Sawai Mansingh Stadium,75,36,6,6,208.33,not out,6
43,2008-05-19,Delhi Daredevils,M Chinnaswamy Stadium,9,11,1,0,81.82,b TM Dilshan,4
46,2008-05-21,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",47,39,5,0,120.51,c MS Dhoni b JA Morkel,4
51,2008-05-25,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",31,21,3,1,147.62,c AC Gilchrist b SB Bangar,4
55,2008-05-28,Mumbai Indians,M Chinnaswamy Stadium,11,16,0,0,68.75,b DR Smith,4
