innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,RD Gaikwad,110,11.6
1,Chennai Super Kings,2,DP Conway,169,17.3
1,Chennai Super Kings,3,S Dube,170,18.1
1,Chennai Super Kings,4,AT Rayudu,187,19.2
1,Chennai Super Kings,5,MM Ali,203,20.2
1,Chennai Super Kings,6,RV Uthappa,203,20.3
2,Delhi Capitals,1,KS Bharat,16,2.5
2,Delhi Capitals,2,DA Warner,36,5.2
2,Delhi Capitals,3,MR Marsh,72,8.3
2,Delhi Capitals,4,RR Pant,75,10.1
2,Delhi Capitals,5,RV Patel,81,10.4
2,Delhi Capitals,6,AR Patel,82,11.1
2,Delhi Capitals,7,R Powell,85,11.5
2,Delhi Capitals,8,Kuldeep Yadav,99,16.2
2,Delhi Capitals,9,SN Thakur,117,18.3
2,Delhi Capitals,10,KK Ahmed,117,18.4
