innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Chennai Super Kings,1,RD Gaikwad,41,33,DP Conway,64,34,110,66
1,Chennai Super Kings,2,DP Conway,23,15,S Dube,32,18,59,33
1,Chennai Super Kings,3,AT Rayudu,0,3,S Dube,0,1,1,4
1,Chennai Super Kings,4,MS Dhoni,11,4,AT Rayudu,5,3,17,7
1,Chennai Super Kings,5,MM Ali,9,4,MS Dhoni,6,2,16,6
1,Chennai Super Kings,6,RV Uthappa,0,1,MS Dhoni,0,0,0,1
1,Chennai Super Kings,7,DJ Bravo,1,1,MS Dhoni,4,2,5,3
2,Delhi Capitals,1,DA Warner,8,6,KS Bharat,8,5,16,11
2,Delhi Capitals,2,MR Marsh,9,9,DA Warner,11,6,20,15
2,Delhi Capitals,3,RR Pant,20,8,MR Marsh,16,11,36,19
2,Delhi Capitals,4,R Powell,2,7,RR Pant,1,3,3,10
2,Delhi Capitals,5,RV Patel,6,3,R Powell,0,0,6,3
2,Delhi Capitals,6,AR Patel,1,3,R Powell,0,0,1,3
2,Delhi Capitals,7,SN Thakur,2,2,R Powell,1,2,3,4
2,Delhi Capitals,8,Kuldeep Yadav,5,17,SN Thakur,6,10,14,27
2,Delhi Capitals,9,A Nortje,1,6,SN Thakur,16,7,18,13
2,Delhi Capitals,10,KK Ahmed,0,1,A Nortje,0,0,0,1
