innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Mumbai Indians,RD Rickelton,2,8,0,0,25.0,c Shashank Singh b Arshdeep Singh,1
1,Mumbai Indians,Q de Kock,112,60,8,7,186.67,not out,2
1,Mumbai Indians,SA Yadav,0,1,0,0,0.0,c YS Chahal b Arshdeep Singh,3
1,Mumbai Indians,Naman Dhir,50,31,3,3,161.29,c XC Bartlett b Shashank Singh,4
1,Mumbai Indians,HH Pandya,14,12,0,1,116.67,c XC Bartlett b M Jansen,5
1,Mumbai Indians,SE Rutherford,1,5,0,0,20.0,b Arshdeep Singh,6
1,Mumbai Indians,Tilak Varma,8,3,2,0,266.67,run out (Vijaykumar Vyshak),7
2,Punjab Kings,Priyansh Arya,15,9,2,1,166.67,c DL Chahar b AM Ghazanfar,1
2,Punjab Kings,P Simran Singh,80,39,11,2,205.13,not out,2
2,Punjab Kings,C Connolly,17,12,1,2,141.67,c Q de Kock b AM Ghazanfar,3
2,Punjab Kings,SS Iyer,66,35,5,4,188.57,c Naman Dhir b SN Thakur,4
2,Punjab Kings,MP Stoinis,10,5,2,0,200.0,not out,5
