innings,team,over,ball,batter,bowler,non_striker,batter_runs,extra_runs,total_runs,is_boundary,non_boundary_run,extra_type,wides,noballs,byes,legbyes,penalty,is_wicket,wicket_kind,player_out,fielder,phase
1,Mumbai Indians,1,1,RD Rickelton,Arshdeep Singh,Q de Kock,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,1,2,RD Rickelton,Arshdeep Singh,Q de Kock,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,1,3,RD Rickelton,Arshdeep Singh,Q de Kock,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,1,4,RD Rickelton,Arshdeep Singh,Q de Kock,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,1,5,RD Rickelton,Arshdeep Singh,Q de Kock,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,1,6,RD Rickelton,Arshdeep Singh,Q de Kock,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,2,1,RD Rickelton,M Jansen,Q de Kock,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,2,2,Q de Kock,M Jansen,RD Rickelton,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,2,3,Q de Kock,M Jansen,RD Rickelton,0,4,4,False,False,legbyes,0,0,0,4,0,False,,,,powerplay
1,Mumbai Indians,2,4,Q de Kock,M Jansen,RD Rickelton,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,2,5,Q de Kock,M Jansen,RD Rickelton,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,2,6,Q de Kock,M Jansen,RD Rickelton,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,3,1,RD Rickelton,Arshdeep Singh,Q de Kock,0,0,0,False,False,,0,0,0,0,0,True,caught,RD Rickelton,Shashank Singh,powerplay
1,Mumbai Indians,3,2,SA Yadav,Arshdeep Singh,Q de Kock,0,0,0,False,False,,0,0,0,0,0,True,caught,SA Yadav,YS Chahal,powerplay
1,Mumbai Indians,3,3,Naman Dhir,Arshdeep Singh,Q de Kock,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,3,4,Naman Dhir,Arshdeep Singh,Q de Kock,2,0,2,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,3,5,Naman Dhir,Arshdeep Singh,Q de Kock,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,3,6,Naman Dhir,Arshdeep Singh,Q de Kock,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,4,1,Naman Dhir,XC Bartlett,Q de Kock,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,4,2,Naman Dhir,XC Bartlett,Q de Kock,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,4,3,Naman Dhir,XC Bartlett,Q de Kock,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,4,4,Q de Kock,XC Bartlett,Naman Dhir,2,0,2,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,4,5,Q de Kock,XC Bartlett,Naman Dhir,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,4,6,Naman Dhir,XC Bartlett,Q de Kock,2,0,2,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,5,1,Q de Kock,M Jansen,Naman Dhir,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,5,2,Naman Dhir,M Jansen,Q de Kock,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,5,3,Q de Kock,M Jansen,Naman Dhir,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,5,4,Q de Kock,M Jansen,Naman Dhir,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,5,5,Q de Kock,M Jansen,Naman Dhir,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,5,6,Naman Dhir,M Jansen,Q de Kock,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,6,1,Naman Dhir,Vijaykumar Vyshak,Q de Kock,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,6,2,Naman Dhir,Vijaykumar Vyshak,Q de Kock,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,6,3,Naman Dhir,Vijaykumar Vyshak,Q de Kock,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,6,4,Naman Dhir,Vijaykumar Vyshak,Q de Kock,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,6,5,Naman Dhir,Vijaykumar Vyshak,Q de Kock,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,6,6,Naman Dhir,Vijaykumar Vyshak,Q de Kock,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,7,1,Naman Dhir,YS Chahal,Q de Kock,6,0,6,True,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,7,2,Naman Dhir,YS Chahal,Q de Kock,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,7,3,Q de Kock,YS Chahal,Naman Dhir,6,0,6,True,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,7,4,Q de Kock,YS Chahal,Naman Dhir,4,0,4,True,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,7,5.wides,Q de Kock,YS Chahal,Naman Dhir,0,1,1,False,False,wides,1,0,0,0,0,False,,,,middle
1,Mumbai Indians,7,5,Q de Kock,YS Chahal,Naman Dhir,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,7,6,Q de Kock,YS Chahal,Naman Dhir,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,8,1,Q de Kock,XC Bartlett,Naman Dhir,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,8,2,Naman Dhir,XC Bartlett,Q de Kock,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,8,3,Q de Kock,XC Bartlett,Naman Dhir,2,0,2,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,8,4,Q de Kock,XC Bartlett,Naman Dhir,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,8,5,Naman Dhir,XC Bartlett,Q de Kock,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,8,6,Q de Kock,XC Bartlett,Naman Dhir,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,9,1,Q de Kock,Vijaykumar Vyshak,Naman Dhir,4,0,4,True,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,9,2.wides,Q de Kock,Vijaykumar Vyshak,Naman Dhir,0,1,1,False,False,wides,1,0,0,0,0,False,,,,middle
1,Mumbai Indians,9,2,Q de Kock,Vijaykumar Vyshak,Naman Dhir,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,9,3,Q de Kock,Vijaykumar Vyshak,Naman Dhir,4,0,4,True,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,9,4,Q de Kock,Vijaykumar Vyshak,Naman Dhir,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,9,5,Naman Dhir,Vijaykumar Vyshak,Q de Kock,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,9,6,Q de Kock,Vijaykumar Vyshak,Naman Dhir,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,10,1,Q de Kock,YS Chahal,Naman Dhir,2,0,2,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,10,2,Q de Kock,YS Chahal,Naman Dhir,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,10,3,Q de Kock,YS Chahal,Naman Dhir,6,0,6,True,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,10,4,Q de Kock,YS Chahal,Naman Dhir,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,10,5,Naman Dhir,YS Chahal,Q de Kock,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,10,6,Q de Kock,YS Chahal,Naman Dhir,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,11,1,Q de Kock,XC Bartlett,Naman Dhir,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,11,2,Q de Kock,XC Bartlett,Naman Dhir,4,0,4,True,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,11,3,Q de Kock,XC Bartlett,Naman Dhir,6,0,6,True,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,11,4,Q de Kock,XC Bartlett,Naman Dhir,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,11,5,Naman Dhir,XC Bartlett,Q de Kock,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,11,6,Q de Kock,XC Bartlett,Naman Dhir,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,12,1,Q de Kock,YS Chahal,Naman Dhir,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,12,2,Q de Kock,YS Chahal,Naman Dhir,6,0,6,True,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,12,3,Q de Kock,YS Chahal,Naman Dhir,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,12,4,Naman Dhir,YS Chahal,Q de Kock,6,0,6,True,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,12,5,Naman Dhir,YS Chahal,Q de Kock,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,12,6,Q de Kock,YS Chahal,Naman Dhir,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,13,1,Q de Kock,M Jansen,Naman Dhir,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,13,2,Naman Dhir,M Jansen,Q de Kock,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,13,3,Q de Kock,M Jansen,Naman Dhir,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,13,4,Naman Dhir,M Jansen,Q de Kock,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,13,5.wides,Q de Kock,M Jansen,Naman Dhir,0,1,1,False,False,wides,1,0,0,0,0,False,,,,middle
1,Mumbai Indians,13,5,Q de Kock,M Jansen,Naman Dhir,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,13,6,Naman Dhir,M Jansen,Q de Kock,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,14,1,Naman Dhir,Shashank Singh,Q de Kock,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,14,2,Q de Kock,Shashank Singh,Naman Dhir,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,14,3,Naman Dhir,Shashank Singh,Q de Kock,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,14,4,Naman Dhir,Shashank Singh,Q de Kock,0,0,0,False,False,,0,0,0,0,0,True,caught,Naman Dhir,XC Bartlett,middle
1,Mumbai Indians,14,5,HH Pandya,Shashank Singh,Q de Kock,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,14,6,Q de Kock,Shashank Singh,HH Pandya,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,15,1,Q de Kock,Arshdeep Singh,HH Pandya,4,0,4,True,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,15,2.wides,Q de Kock,Arshdeep Singh,HH Pandya,0,1,1,False,False,wides,1,0,0,0,0,False,,,,middle
1,Mumbai Indians,15,2,Q de Kock,Arshdeep Singh,HH Pandya,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,15,3,HH Pandya,Arshdeep Singh,Q de Kock,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,15,4,Q de Kock,Arshdeep Singh,HH Pandya,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,15,5,Q de Kock,Arshdeep Singh,HH Pandya,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,15,6,HH Pandya,Arshdeep Singh,Q de Kock,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Mumbai Indians,16,1,HH Pandya,Shashank Singh,Q de Kock,0,0,0,False,False,,0,0,0,0,0,False,,,,death
1,Mumbai Indians,16,2,HH Pandya,Shashank Singh,Q de Kock,1,0,1,False,False,,0,0,0,0,0,False,,,,death
1,Mumbai Indians,16,3,Q de Kock,Shashank Singh,HH Pandya,6,0,6,True,False,,0,0,0,0,0,False,,,,death
1,Mumbai Indians,16,4,Q de Kock,Shashank Singh,HH Pandya,6,0,6,True,False,,0,0,0,0,0,False,,,,death
1,Mumbai Indians,16,5,Q de Kock,Shashank Singh,HH Pandya,1,0,1,False,False,,0,0,0,0,0,False,,,,death
1,Mumbai Indians,16,6,HH Pandya,Shashank Singh,Q de Kock,1,0,1,False,False,,0,0,0,0,0,False,,,,death
1,Mumbai Indians,17,1,HH Pandya,XC Bartlett,Q de Kock,1,0,1,False,False,,0,0,0,0,0,False,,,,death
1,Mumbai Indians,17,2,Q de Kock,XC Bartlett,HH Pandya,1,0,1,False,False,,0,0,0,0,0,False,,,,death
1,Mumbai Indians,17,3,HH Pandya,XC Bartlett,Q de Kock,1,0,1,False,False,,0,0,0,0,0,False,,,,death
1,Mumbai Indians,17,4,Q de Kock,XC Bartlett,HH Pandya,1,0,1,False,False,,0,0,0,0,0,False,,,,death
1,Mumbai Indians,17,5,HH Pandya,XC Bartlett,Q de Kock,1,0,1,False,False,,0,0,0,0,0,False,,,,death
1,Mumbai Indians,17,6,Q de Kock,XC Bartlett,HH Pandya,4,0,4,True,False,,0,0,0,0,0,False,,,,death
1,Mumbai Indians,18,1,HH Pandya,M Jansen,Q de Kock,6,0,6,True,False,,0,0,0,0,0,False,,,,death
1,Mumbai Indians,18,2,HH Pandya,M Jansen,Q de Kock,0,0,0,False,False,,0,0,0,0,0,False,,,,death
1,Mumbai Indians,18,3,HH Pandya,M Jansen,Q de Kock,0,0,0,False,False,,0,0,0,0,0,True,caught,HH Pandya,XC Bartlett,death
1,Mumbai Indians,18,4,SE Rutherford,M Jansen,Q de Kock,0,0,0,False,False,,0,0,0,0,0,False,,,,death
1,Mumbai Indians,18,5,SE Rutherford,M Jansen,Q de Kock,1,0,1,False,False,,0,0,0,0,0,False,,,,death
1,Mumbai Indians,18,6,Q de Kock,M Jansen,SE Rutherford,1,0,1,False,False,,0,0,0,0,0,False,,,,death
1,Mumbai Indians,19,1,Q de Kock,Arshdeep Singh,SE Rutherford,4,0,4,True,False,,0,0,0,0,0,False,,,,death
1,Mumbai Indians,19,2,Q de Kock,Arshdeep Singh,SE Rutherford,1,0,1,False,False,,0,0,0,0,0,False,,,,death
1,Mumbai Indians,19,3,SE Rutherford,Arshdeep Singh,Q de Kock,0,0,0,False,False,,0,0,0,0,0,False,,,,death
1,Mumbai Indians,19,4,SE Rutherford,Arshdeep Singh,Q de Kock,0,0,0,False,False,,0,0,0,0,0,False,,,,death
1,Mumbai Indians,19,5,SE Rutherford,Arshdeep Singh,Q de Kock,0,0,0,False,False,,0,0,0,0,0,True,bowled,SE Rutherford,,death
1,Mumbai Indians,19,6,Tilak Varma,Arshdeep Singh,Q de Kock,4,0,4,True,False,,0,0,0,0,0,False,,,,death
1,Mumbai Indians,20,1,Q de Kock,Vijaykumar Vyshak,Tilak Varma,0,0,0,False,False,,0,0,0,0,0,False,,,,death
1,Mumbai Indians,20,2,Q de Kock,Vijaykumar Vyshak,Tilak Varma,2,0,2,False,False,,0,0,0,0,0,False,,,,death
1,Mumbai Indians,20,3,Q de Kock,Vijaykumar Vyshak,Tilak Varma,1,0,1,False,False,,0,0,0,0,0,False,,,,death
1,Mumbai Indians,20,4,Tilak Varma,Vijaykumar Vyshak,Q de Kock,4,0,4,True,False,,0,0,0,0,0,False,,,,death
