innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Punjab Kings,Arshdeep Singh,4.0,0,22,3,5.5,13,1,0
1,Punjab Kings,M Jansen,4.0,0,30,1,7.5,7,1,0
1,Punjab Kings,Shashank Singh,2.0,0,19,1,9.5,3,0,0
1,Punjab Kings,Vijaykumar Vyshak,3.0,0,36,0,12.0,5,1,0
1,Punjab Kings,XC Bartlett,4.0,0,39,0,9.75,2,0,0
1,Punjab Kings,YS Chahal,3.0,0,45,0,15.0,3,1,0
2,Mumbai Indians,AM Ghazanfar,4.0,0,31,2,7.75,8,0,0
2,Mumbai Indians,DL Chahar,2.3,0,45,0,18.0,2,3,0
2,Mumbai Indians,HH Pandya,3.0,0,39,0,13.0,3,1,0
2,Mumbai Indians,JJ Bumrah,4.0,0,41,0,10.25,9,1,1
2,Mumbai Indians,SN Thakur,3.0,0,42,1,14.0,2,4,0
