innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Sunrisers Hyderabad,death,44,1,30,8.8,4,4
1,Sunrisers Hyderabad,middle,50,3,54,5.56,4,22
1,Sunrisers Hyderabad,powerplay,25,4,36,4.17,3,24
2,Pune Warriors,death,32,7,40,4.8,4,22
2,Pune Warriors,middle,36,1,40,5.4,1,13
2,Pune Warriors,powerplay,40,2,34,7.06,7,19
