innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Sunrisers Hyderabad,1,PA Patel,2,4,Q de Kock,2,8,5,12
1,Sunrisers Hyderabad,2,PA Patel,10,5,GH Vihari,0,0,10,5
1,Sunrisers Hyderabad,3,CL White,0,1,GH Vihari,0,0,0,1
1,Sunrisers Hyderabad,4,GH Vihari,1,8,BB Samantray,0,4,2,12
1,Sunrisers Hyderabad,5,BB Samantray,16,13,KV Sharma,7,13,24,26
1,Sunrisers Hyderabad,6,NLTC Perera,2,4,BB Samantray,1,4,3,8
1,Sunrisers Hyderabad,7,A Mishra,11,10,BB Samantray,20,16,31,26
1,Sunrisers Hyderabad,8,A Ashish Reddy,19,15,A Mishra,19,14,40,29
1,Sunrisers Hyderabad,9,DW Steyn,4,1,A Ashish Reddy,0,0,4,1
2,Pune Warriors,1,RV Uthappa,22,14,AJ Finch,16,12,38,26
2,Pune Warriors,2,AJ Finch,0,1,TL Suman,0,0,0,1
2,Pune Warriors,3,SPD Smith,7,10,TL Suman,12,14,19,24
2,Pune Warriors,4,AD Mathews,9,9,SPD Smith,10,15,19,24
2,Pune Warriors,5,AD Mathews,11,14,MR Marsh,14,13,25,27
2,Pune Warriors,6,AM Nayar,0,2,AD Mathews,0,0,0,2
2,Pune Warriors,7,MK Pandey,6,5,AD Mathews,0,1,6,6
2,Pune Warriors,8,MK Pandey,1,1,B Kumar,0,1,1,2
2,Pune Warriors,9,R Sharma,0,1,MK Pandey,0,0,0,1
2,Pune Warriors,10,AB Dinda,0,1,MK Pandey,0,0,0,1
