innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Pune Warriors,AB Dinda,4.0,0,25,1,6.25,11,2,0
1,Pune Warriors,AD Mathews,4.0,0,29,0,7.25,5,0,0
1,Pune Warriors,B Kumar,4.0,0,18,3,4.5,16,2,0
1,Pune Warriors,MR Marsh,4.0,0,26,1,6.5,6,1,0
1,Pune Warriors,R Sharma,4.0,0,21,2,5.25,12,0,0
2,Sunrisers Hyderabad,A Mishra,4.0,0,19,4,4.75,10,0,0
2,Sunrisers Hyderabad,DW Steyn,4.0,0,34,1,8.5,10,0,0
2,Sunrisers Hyderabad,I Sharma,4.0,0,22,1,5.5,13,0,0
2,Sunrisers Hyderabad,KV Sharma,3.0,0,13,1,4.33,8,0,0
2,Sunrisers Hyderabad,NLTC Perera,4.0,0,20,3,5.0,13,0,0
