innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Sunrisers Hyderabad,PA Patel,12,9,2,0,133.33,b B Kumar,1
1,Sunrisers Hyderabad,Q de Kock,2,8,0,0,25.0,c MR Marsh b AB Dinda,2
1,Sunrisers Hyderabad,GH Vihari,1,8,0,0,12.5,c AJ Finch b B Kumar,3
1,Sunrisers Hyderabad,CL White,0,1,0,0,0.0,b B Kumar,4
1,Sunrisers Hyderabad,BB Samantray,37,37,3,1,100.0,c MK Pandey b R Sharma,5
1,Sunrisers Hyderabad,KV Sharma,7,13,0,0,53.85,lbw b R Sharma,6
1,Sunrisers Hyderabad,NLTC Perera,2,4,0,0,50.0,c RV Uthappa b MR Marsh,7
1,Sunrisers Hyderabad,A Mishra,30,24,3,0,125.0,"run out (AM Nayar, RV Uthappa)",8
1,Sunrisers Hyderabad,A Ashish Reddy,19,15,0,1,126.67,not out,9
1,Sunrisers Hyderabad,DW Steyn,4,1,1,0,400.0,not out,10
2,Pune Warriors,RV Uthappa,22,14,4,0,157.14,c BB Samantray b NLTC Perera,1
2,Pune Warriors,AJ Finch,16,13,3,0,123.08,c Q de Kock b NLTC Perera,2
2,Pune Warriors,TL Suman,12,14,1,0,85.71,lbw b KV Sharma,3
2,Pune Warriors,SPD Smith,17,25,0,0,68.0,c A Ashish Reddy b I Sharma,4
2,Pune Warriors,AD Mathews,20,24,1,0,83.33,c DW Steyn b A Mishra,5
2,Pune Warriors,MR Marsh,14,13,1,1,107.69,c A Ashish Reddy b DW Steyn,6
2,Pune Warriors,AM Nayar,0,2,0,0,0.0,c BB Samantray b NLTC Perera,7
2,Pune Warriors,MK Pandey,7,6,1,0,116.67,not out,8
2,Pune Warriors,B Kumar,0,1,0,0,0.0,lbw b A Mishra,9
2,Pune Warriors,R Sharma,0,1,0,0,0.0,b A Mishra,10
2,Pune Warriors,AB Dinda,0,1,0,0,0.0,b A Mishra,11
