innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,N Jagadeesan,11,2.5
1,Kolkata Knight Riders,2,Rahmanullah Gurbaz,57,6.3
1,Kolkata Knight Riders,3,N Rana,73,9.1
1,Kolkata Knight Riders,4,SN Thakur,123,13.5
1,Kolkata Knight Riders,5,VR Iyer,159,18.2
1,Kolkata Knight Riders,6,RK Singh,172,19.5
2,Mumbai Indians,1,RG Sharma,65,5.5
2,Mumbai Indians,2,Ishan Kishan,87,8.3
2,Mumbai Indians,3,Tilak Varma,147,14.5
2,Mumbai Indians,4,SA Yadav,176,17.3
2,Mumbai Indians,5,N Wadhera,184,18.2
