innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kolkata Knight Riders,Rahmanullah Gurbaz,8,12,0,0,66.67,c D Jansen b PP Chawla,1
1,Kolkata Knight Riders,N Jagadeesan,0,5,0,0,0.0,c HR Shokeen b C Green,2
1,Kolkata Knight Riders,VR Iyer,104,51,6,9,203.92,c D Jansen b RP Meredith,3
1,Kolkata Knight Riders,N Rana,5,10,0,0,50.0,c Ramandeep Singh b HR Shokeen,4
1,Kolkata Knight Riders,SN Thakur,13,11,1,0,118.18,c Tilak Varma b HR Shokeen,5
1,Kolkata Knight Riders,RK Singh,18,18,2,0,100.0,c N Wadhera b D Jansen,6
1,Kolkata Knight Riders,AD Russell,21,11,3,1,190.91,not out,7
1,Kolkata Knight Riders,SP Narine,2,2,0,0,100.0,not out,8
2,Mumbai Indians,RG Sharma,20,13,1,2,153.85,c UT Yadav b Suyash Sharma,1
2,Mumbai Indians,Ishan Kishan,58,25,5,5,232.0,b CV Varun,2
2,Mumbai Indians,SA Yadav,43,25,4,3,172.0,c Rahmanullah Gurbaz b SN Thakur,3
2,Mumbai Indians,Tilak Varma,30,25,3,1,120.0,b Suyash Sharma,4
2,Mumbai Indians,TH David,24,13,1,2,184.62,not out,5
2,Mumbai Indians,N Wadhera,6,4,1,0,150.0,c Rahmanullah Gurbaz b LH Ferguson,6
2,Mumbai Indians,C Green,1,1,0,0,100.0,not out,7
