innings,team,wicket_number,player_out,score,over
1,Kings XI Punjab,1,K Goel,34,5.5
1,Kings XI Punjab,2,KC Sangakkara,56,7.3
1,Kings XI Punjab,3,DPMD Jayawardene,64,8.3
1,Kings XI Punjab,4,JR Hopes,73,9.6
1,Kings XI Punjab,5,Yuvraj Singh,136,17.5
1,Kings XI Punjab,6,IK Pathan,136,18.2
1,Kings XI Punjab,7,B Lee,136,18.4
1,Kings XI Punjab,8,S Sohal,149,19.6
2,Rajasthan Royals,1,M Kaif,6,2.1
2,Rajasthan Royals,2,YK Pathan,19,3.3
2,Rajasthan Royals,3,Kamran Akmal,48,5.5
2,Rajasthan Royals,4,DS Lehmann,99,12.2
