innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Rajasthan Royals,D Salunkhe,1.5,0,21,1,11.45,4,2,0
1,Rajasthan Royals,MM Patel,4.0,0,36,1,9.0,12,0,0
1,Rajasthan Royals,Pankaj Singh,1.0,0,12,0,12.0,0,0,0
1,Rajasthan Royals,SK Trivedi,4.0,0,25,2,6.25,12,0,0
1,Rajasthan Royals,SK Warne,4.0,0,19,3,4.75,11,0,0
1,Rajasthan Royals,SR Watson,4.0,0,39,0,9.75,12,0,1
1,Rajasthan Royals,YK Pathan,1.0,0,13,0,13.0,3,0,0
2,Kings XI Punjab,B Lee,4.0,0,35,1,8.75,12,0,2
2,Kings XI Punjab,IK Pathan,4.0,0,21,1,5.25,11,2,0
2,Kings XI Punjab,JR Hopes,4.0,0,33,1,8.25,10,1,0
2,Kings XI Punjab,PP Chawla,2.0,0,27,0,13.5,4,0,0
2,Kings XI Punjab,S Sreesanth,3.1,0,38,1,12.0,9,3,2
2,Kings XI Punjab,WA Mota,1.0,0,12,0,12.0,1,0,0
