innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Mumbai Indians,1,RG Sharma,34,22,JM Bairstow,47,22,84,44
1,Mumbai Indians,2,SA Yadav,33,20,RG Sharma,26,14,59,34
1,Mumbai Indians,3,RG Sharma,21,14,Tilak Varma,18,8,43,22
1,Mumbai Indians,4,HH Pandya,1,1,Tilak Varma,7,3,8,4
1,Mumbai Indians,5,Naman Dhir,9,6,HH Pandya,2,2,12,8
1,Mumbai Indians,6,MJ Santner,0,2,HH Pandya,19,6,22,8
2,Gujarat Titans,1,B Sai Sudharsan,2,2,Shubman Gill,1,2,3,4
2,Gujarat Titans,2,BKG Mendis,20,10,B Sai Sudharsan,42,24,64,34
2,Gujarat Titans,3,Washington Sundar,48,24,B Sai Sudharsan,35,20,84,44
2,Gujarat Titans,4,SE Rutherford,17,9,B Sai Sudharsan,1,3,19,12
2,Gujarat Titans,5,R Tewatia,14,9,SE Rutherford,7,6,23,15
2,Gujarat Titans,6,M Shahrukh Khan,13,7,R Tewatia,2,2,15,9
2,Gujarat Titans,7,Rashid Khan,0,2,R Tewatia,0,0,0,2
