innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Mumbai Indians,RG Sharma,81,50,9,4,162.0,c Rashid Khan b M Prasidh Krishna,1
1,Mumbai Indians,JM Bairstow,47,22,4,3,213.64,c G Coetzee b R Sai Kishore,2
1,Mumbai Indians,SA Yadav,33,20,1,3,165.0,c Washington Sundar b R Sai Kishore,3
1,Mumbai Indians,Tilak Varma,25,11,0,3,227.27,c BKG Mendis b Mohammed Siraj,4
1,Mumbai Indians,HH Pandya,22,9,0,3,244.44,not out,5
1,Mumbai Indians,Naman Dhir,9,6,0,1,150.0,c Rashid Khan b M Prasidh Krishna,6
1,Mumbai Indians,MJ Santner,0,2,0,0,0.0,not out,7
2,Gujarat Titans,B Sai Sudharsan,80,49,10,1,163.27,b RJ Gleeson,1
2,Gujarat Titans,Shubman Gill,1,2,0,0,50.0,lbw b TA Boult,2
2,Gujarat Titans,BKG Mendis,20,10,1,2,200.0,hit wicket b MJ Santner,3
2,Gujarat Titans,Washington Sundar,48,24,5,3,200.0,b JJ Bumrah,4
2,Gujarat Titans,SE Rutherford,24,15,4,0,160.0,c Tilak Varma b TA Boult,5
2,Gujarat Titans,R Tewatia,16,11,1,1,145.45,not out,6
2,Gujarat Titans,M Shahrukh Khan,13,7,0,1,185.71,c SA Yadav b Ashwani Kumar,7
2,Gujarat Titans,Rashid Khan,0,2,0,0,0.0,not out,8
