innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Pune Warriors,A Nehra,4.0,0,29,0,7.25,4,0,0
1,Pune Warriors,AC Thomas,4.0,0,27,0,6.75,6,0,0
1,Pune Warriors,B Kumar,4.0,0,34,1,8.5,6,0,0
1,Pune Warriors,MN Samuels,4.0,0,39,1,9.75,5,2,0
1,Pune Warriors,R Sharma,4.0,0,39,1,9.75,9,0,0
2,Deccan Chargers,A Ashish Reddy,4.0,0,32,2,8.0,6,0,0
2,Deccan Chargers,A Mishra,3.0,0,25,0,8.33,4,1,0
2,Deccan Chargers,Ankit Sharma,2.0,0,11,1,5.5,7,0,0
2,Deccan Chargers,J Theron,4.0,0,37,2,9.25,9,2,1
2,Deccan Chargers,JP Duminy,3.0,0,24,0,8.0,7,1,0
2,Deccan Chargers,MS Gony,4.0,0,27,1,6.75,11,1,0
