innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Deccan Chargers,death,55,1,30,11.0,5,3
1,Deccan Chargers,middle,72,1,54,8.0,7,14
1,Deccan Chargers,powerplay,50,2,36,8.33,7,13
2,Pune Warriors,death,58,2,30,11.6,6,6
2,Pune Warriors,middle,57,3,54,6.33,6,21
2,Pune Warriors,powerplay,44,2,36,7.33,6,17
