innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,RV Uthappa,16,3.4
1,Kolkata Knight Riders,2,N Rana,55,8.4
1,Kolkata Knight Riders,3,SP Narine,79,11.4
1,Kolkata Knight Riders,4,CA Lynn,87,13.2
1,Kolkata Knight Riders,5,AD Russell,96,14.2
1,Kolkata Knight Riders,6,Shubman Gill,112,17.4
1,Kolkata Knight Riders,7,KD Karthik,129,19.3
1,Kolkata Knight Riders,8,Shivam Mavi,138,20.6
2,Sunrisers Hyderabad,1,WP Saha,32,4.1
2,Sunrisers Hyderabad,2,S Dhawan,46,6.1
2,Sunrisers Hyderabad,3,MK Pandey,55,9.4
2,Sunrisers Hyderabad,4,Shakib Al Hasan,114,16.5
2,Sunrisers Hyderabad,5,KS Williamson,119,18.2
