match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2020-09-20,Kings XI Punjab,Dubai International Cricket Stadium,39,32,0,3,121.88,c CJ Jordan b Mohammed Shami,4
7,2020-09-25,Chennai Super Kings,Dubai International Cricket Stadium,26,22,1,0,118.18,c MS Dhoni b SM Curran,4
11,2020-09-29,Sunrisers Hyderabad,Sheikh Zayed Stadium,17,21,2,0,80.95,c Abdul Samad b Rashid Khan,3
16,2020-10-03,Kolkata Knight Riders,Sharjah Cricket Stadium,88,38,7,6,231.58,not out,3
19,2020-10-05,Royal Challengers Bangalore,Dubai International Cricket Stadium,11,13,1,0,84.62,c D Padikkal b MM Ali,3
23,2020-10-09,Rajasthan Royals,Sharjah Cricket Stadium,22,18,4,0,122.22,run out (),3
27,2020-10-11,Mumbai Indians,Sheikh Zayed Stadium,42,33,5,0,127.27,c TA Boult b KH Pandya,4
30,2020-10-14,Rajasthan Royals,Dubai International Cricket Stadium,53,43,3,2,123.26,c JC Archer b Kartik Tyagi,4
34,2020-10-17,Chennai Super Kings,Sharjah Cricket Stadium,23,23,1,1,100.0,c F du Plessis b DJ Bravo,4
38,2020-10-20,Kings XI Punjab,Dubai International Cricket Stadium,14,12,0,1,116.67,c KL Rahul b M Ashwin,3
42,2020-10-24,Kolkata Knight Riders,Sheikh Zayed Stadium,47,38,5,0,123.68,c KL Nagarkoti b CV Varun,3
47,2020-10-27,Sunrisers Hyderabad,Dubai International Cricket Stadium,7,12,0,0,58.33,c KS Williamson b V Shankar,6
51,2020-10-31,Mumbai Indians,Dubai International Cricket Stadium,25,29,1,1,86.21,st Q de Kock b RD Chahar,3
55,2020-11-02,Royal Challengers Bangalore,Sheikh Zayed Stadium,7,9,0,0,77.78,c Mohammed Siraj b Shahbaz Ahmed,4
57,2020-11-05,Mumbai Indians,Dubai International Cricket Stadium,12,8,3,0,150.0,c RG Sharma b JJ Bumrah,4
59,2020-11-08,Sunrisers Hyderabad,Sheikh Zayed Stadium,21,20,1,0,105.0,c MK Pandey b JO Holder,3
60,2020-11-10,Mumbai Indians,Dubai International Cricket Stadium,65,50,6,2,130.0,not out,4
