match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2023-04-01,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",50,32,5,2,156.25,c RK Singh b UT Yadav,3
8,2023-04-05,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",1,1,0,0,100.0,retired hurt,3
18,2023-04-13,Gujarat Titans,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",20,26,1,0,76.92,c Shubman Gill b AS Joseph,4
53,2023-05-08,Kolkata Knight Riders,"Eden Gardens, Kolkata",0,3,0,0,0.0,c Rahmanullah Gurbaz b Harshit Rana,3
