match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
50,2022-05-05,Sunrisers Hyderabad,"Brabourne Stadium, Mumbai",4.0,0,36,1,9.0,9,1,0
55,2022-05-08,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",3.0,0,34,1,11.33,3,3,0
58,2022-05-11,Rajasthan Royals,"Dr DY Patil Sports Academy, Mumbai",3.0,0,25,2,8.33,5,0,0
69,2022-05-21,Mumbai Indians,"Wankhede Stadium, Mumbai",2.0,0,7,0,3.5,8,0,0
