innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Royal Challengers Bengaluru,C Green,4.0,0,35,2,8.75,8,2,0
1,Royal Challengers Bengaluru,KV Sharma,4.0,0,33,0,8.25,6,0,0
1,Royal Challengers Bengaluru,LH Ferguson,4.0,0,47,1,11.75,3,0,1
1,Royal Challengers Bengaluru,Mohammed Siraj,4.0,0,40,1,10.0,9,2,0
1,Royal Challengers Bengaluru,Yash Dayal,4.0,0,56,2,14.0,6,3,1
2,Kolkata Knight Riders,AD Russell,3.0,0,25,3,8.33,8,1,0
2,Kolkata Knight Riders,CV Varun,4.0,0,36,1,9.0,11,0,0
2,Kolkata Knight Riders,Harshit Rana,4.0,0,33,2,8.25,9,1,0
2,Kolkata Knight Riders,MA Starc,3.0,0,55,1,18.33,5,1,0
2,Kolkata Knight Riders,SP Narine,4.0,0,34,2,8.5,9,0,0
2,Kolkata Knight Riders,Suyash Sharma,2.0,0,33,0,16.5,2,1,0
