innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kolkata Knight Riders,PD Salt,48,14,7,3,342.86,c RM Patidar b Mohammed Siraj,1
1,Kolkata Knight Riders,SP Narine,10,15,2,0,66.67,c V Kohli b Yash Dayal,2
1,Kolkata Knight Riders,A Raghuvanshi,3,4,0,0,75.0,c C Green b Yash Dayal,3
1,Kolkata Knight Riders,VR Iyer,16,8,3,0,200.0,c MK Lomror b C Green,4
1,Kolkata Knight Riders,SS Iyer,50,36,7,1,138.89,c F du Plessis b C Green,5
1,Kolkata Knight Riders,RK Singh,24,16,2,1,150.0,c Yash Dayal b LH Ferguson,6
1,Kolkata Knight Riders,AD Russell,27,20,4,0,135.0,not out,7
1,Kolkata Knight Riders,Ramandeep Singh,24,9,2,2,266.67,not out,8
2,Royal Challengers Bengaluru,V Kohli,18,7,1,2,257.14,c & b Harshit Rana,1
2,Royal Challengers Bengaluru,F du Plessis,7,7,1,0,100.0,c VR Iyer b CV Varun,2
2,Royal Challengers Bengaluru,WG Jacks,55,32,4,5,171.88,c A Raghuvanshi b AD Russell,3
2,Royal Challengers Bengaluru,RM Patidar,52,23,3,5,226.09,c Harshit Rana b AD Russell,4
2,Royal Challengers Bengaluru,C Green,6,4,0,1,150.0,c Ramandeep Singh b SP Narine,5
2,Royal Challengers Bengaluru,SS Prabhudessai,24,18,3,0,133.33,c A Raghuvanshi b Harshit Rana,6
2,Royal Challengers Bengaluru,MK Lomror,4,3,1,0,133.33,c & b SP Narine,7
2,Royal Challengers Bengaluru,KD Karthik,25,18,3,1,138.89,c PD Salt b AD Russell,8
2,Royal Challengers Bengaluru,KV Sharma,20,7,0,3,285.71,c & b MA Starc,9
2,Royal Challengers Bengaluru,LH Ferguson,1,1,0,0,100.0,"run out (Ramandeep Singh, PD Salt)",11
