match_number,date,opponent,catches,stumpings,run_outs
6,2008-04-21,Kings XI Punjab,1,1,1
9,2008-04-24,Deccan Chargers,1,1,0
49,2008-05-24,Chennai Super Kings,0,1,1
53,2008-05-26,Mumbai Indians,1,1,0
59,2008-06-01,Chennai Super Kings,2,0,0
