innings,team,wicket_number,player_out,score,over
1,Delhi Daredevils,1,DPMD Jayawardene,4,1.4
1,Delhi Daredevils,2,RE van der Merwe,22,4.2
1,Delhi Daredevils,3,V Sehwag,45,7.6
1,Delhi Daredevils,4,MC Juneja,84,14.3
1,Delhi Daredevils,5,KM Jadhav,85,14.5
1,Delhi Daredevils,6,J Botha,89,15.4
1,Delhi Daredevils,7,DA Warner,103,18.2
2,Kings XI Punjab,1,AC Gilchrist,6,1.3
2,Kings XI Punjab,2,LA Pomersbach,50,5.4
2,Kings XI Punjab,3,Mandeep Singh,50,5.5
2,Kings XI Punjab,4,M Vohra,70,10.2
2,Kings XI Punjab,5,DJ Hussey,110,16.5
