innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Daredevils,DPMD Jayawardene,4,4,1,0,100.0,c DJ Hussey b P Kumar,1
1,Delhi Daredevils,V Sehwag,23,21,2,1,109.52,c Mandeep Singh b Harmeet Singh,2
1,Delhi Daredevils,RE van der Merwe,8,9,1,0,88.89,c Mandeep Singh b P Awana,3
1,Delhi Daredevils,DA Warner,40,36,4,1,111.11,b P Kumar,4
1,Delhi Daredevils,MC Juneja,14,20,1,0,70.0,c P Awana b Harmeet Singh,5
1,Delhi Daredevils,KM Jadhav,0,2,0,0,0.0,c Mandeep Singh b Harmeet Singh,6
1,Delhi Daredevils,J Botha,1,2,0,0,50.0,c DA Miller b BA Bhatt,7
1,Delhi Daredevils,IK Pathan,14,17,1,0,82.35,not out,8
1,Delhi Daredevils,AB Agarkar,9,9,0,0,100.0,not out,9
2,Kings XI Punjab,AC Gilchrist,6,3,1,0,200.0,c J Botha b IK Pathan,1
2,Kings XI Punjab,Mandeep Singh,24,15,5,0,160.0,run out (DA Warner),2
2,Kings XI Punjab,LA Pomersbach,18,10,3,0,180.0,b RE van der Merwe,3
2,Kings XI Punjab,DA Miller,34,39,3,0,87.18,not out,4
2,Kings XI Punjab,M Vohra,8,11,1,0,72.73,c & b J Botha,5
2,Kings XI Punjab,DJ Hussey,20,21,1,1,95.24,c J Botha b A Nehra,6
2,Kings XI Punjab,PP Chawla,5,3,1,0,166.67,not out,7
