innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Chennai Super Kings,death,29,0,30,5.8,2,12
1,Chennai Super Kings,middle,62,5,54,6.89,6,18
1,Chennai Super Kings,powerplay,41,0,36,6.83,6,18
2,Sunrisers Hyderabad,death,38,2,36,6.33,2,11
2,Sunrisers Hyderabad,middle,41,2,35,7.03,5,16
2,Sunrisers Hyderabad,powerplay,58,0,30,11.6,10,7
