innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Daredevils,1,MA Agarwal,1,4,SS Iyer,0,1,2,5
1,Delhi Daredevils,2,JP Duminy,13,14,MA Agarwal,16,13,34,27
1,Delhi Daredevils,3,Yuvraj Singh,2,5,MA Agarwal,1,1,3,6
1,Delhi Daredevils,4,AD Mathews,0,1,MA Agarwal,0,0,0,1
1,Delhi Daredevils,5,KM Jadhav,18,18,MA Agarwal,9,16,28,34
1,Delhi Daredevils,6,NM Coulter-Nile,4,8,KM Jadhav,1,1,5,9
1,Delhi Daredevils,7,A Mishra,2,4,KM Jadhav,11,4,13,8
1,Delhi Daredevils,8,KM Jadhav,2,2,S Nadeem,2,7,5,9
1,Delhi Daredevils,9,Imran Tahir,1,2,KM Jadhav,1,4,2,6
1,Delhi Daredevils,10,DJ Muthuswami,1,3,Imran Tahir,2,2,3,5
2,Royal Challengers Bangalore,1,CH Gayle,62,40,V Kohli,35,23,99,63
