innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Royal Challengers Bengaluru,B Kumar,4.0,0,31,1,7.75,6,0,0
1,Royal Challengers Bengaluru,JR Hazlewood,4.0,0,40,1,10.0,10,1,0
1,Royal Challengers Bengaluru,KH Pandya,4.0,0,50,0,12.5,4,1,0
1,Royal Challengers Bengaluru,R Shepherd,1.0,0,17,0,17.0,0,0,0
1,Royal Challengers Bengaluru,Rasikh Salam,3.0,0,28,0,9.33,3,0,0
1,Royal Challengers Bengaluru,Suyash Sharma,4.0,0,36,1,9.0,4,1,0
2,Gujarat Titans,JO Holder,3.5,0,35,1,9.13,8,1,0
2,Gujarat Titans,K Rabada,4.0,0,45,0,11.25,6,1,0
2,Gujarat Titans,M Prasidh Krishna,2.0,0,31,0,15.5,1,0,0
2,Gujarat Titans,MJ Suthar,2.0,0,19,1,9.5,4,0,0
2,Gujarat Titans,Mohammed Siraj,3.0,0,25,1,8.33,8,0,0
2,Gujarat Titans,Rashid Khan,4.0,0,49,2,12.25,7,1,0
