innings,team,wicket_number,player_out,score,over
1,Rising Pune Supergiants,1,AM Rahane,8,2.5
1,Rising Pune Supergiants,2,SPD Smith,92,10.2
1,Rising Pune Supergiants,3,PSP Handscomb,105,13.1
1,Rising Pune Supergiants,4,SS Tiwary,138,18.3
1,Rising Pune Supergiants,5,MS Dhoni,149,20.2
2,Mumbai Indians,1,PA Patel,39,4.6
2,Mumbai Indians,2,AT Rayudu,91,12.4
