innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Rising Pune Supergiants,death,39,2,30,7.8,2,8
1,Rising Pune Supergiants,middle,66,2,54,7.33,6,18
1,Rising Pune Supergiants,powerplay,54,1,36,9.0,8,16
2,Mumbai Indians,death,68,0,39,10.46,8,5
2,Mumbai Indians,middle,48,1,39,7.38,4,10
2,Mumbai Indians,powerplay,45,1,33,8.18,8,18
