innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,M Vijay,36,5.4
1,Chennai Super Kings,2,ML Hayden,46,6.4
1,Chennai Super Kings,3,SK Raina,112,13.3
1,Chennai Super Kings,4,S Badrinath,130,15.5
1,Chennai Super Kings,5,JA Morkel,134,16.2
1,Chennai Super Kings,6,JDP Oram,144,18.2
1,Chennai Super Kings,7,MS Dhoni,144,18.3
1,Chennai Super Kings,8,L Balaji,151,19.4
1,Chennai Super Kings,9,SB Jakati,162,20.4
1,Chennai Super Kings,10,M Muralitharan,163,20.6
2,Delhi Daredevils,1,G Gambhir,20,4.1
2,Delhi Daredevils,2,AB de Villiers,20,4.2
2,Delhi Daredevils,3,TM Dilshan,53,7.5
2,Delhi Daredevils,4,DA Warner,127,16.5
2,Delhi Daredevils,5,M Manhas,128,17.4
2,Delhi Daredevils,6,KD Karthik,132,18.2
2,Delhi Daredevils,7,PJ Sangwan,133,18.6
2,Delhi Daredevils,8,R Bhatia,135,19.6
