innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,DA Warner,5,1.2
1,Sunrisers Hyderabad,2,NV Ojha,69,8.6
1,Sunrisers Hyderabad,3,S Dhawan,89,13.2
1,Sunrisers Hyderabad,4,Y Venugopal Rao,121,15.6
1,Sunrisers Hyderabad,5,S Anirudha,127,17.3
1,Sunrisers Hyderabad,6,JO Holder,155,20.3
1,Sunrisers Hyderabad,7,DJG Sammy,155,20.4
2,Kolkata Knight Riders,1,G Gambhir,43,5.4
2,Kolkata Knight Riders,2,MK Pandey,55,8.3
2,Kolkata Knight Riders,3,RV Uthappa,77,10.2
2,Kolkata Knight Riders,4,RN ten Doeschate,78,10.4
2,Kolkata Knight Riders,5,Shakib Al Hasan,116,12.6
2,Kolkata Knight Riders,6,YK Pathan,153,14.5
