cricsheet_match_id,match_number,date,venue,team_1,team_2,toss_winner,toss_decision,winner,result,win_by_runs,win_by_wickets,player_of_match,team_1_score,team_2_score,team_1_overs,team_2_overs,method,target_overs,match_stage,umpire_1,umpire_2,tv_umpire,match_referee
1304064,18,2022-04-09,"Maharashtra Cricket Association Stadium, Pune",Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,0,7,Anuj Rawat,151/6,152/3,20.0,18.3,,20,league,BNJ Oxenford,KN Ananthapadmanabhan,UV Gandhe,V Narayan Kutty
1304065,19,2022-04-10,"Brabourne Stadium, Mumbai",Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Delhi Capitals,,44,0,Kuldeep Yadav,215/5,171/10,20.0,19.4,,20,league,CB Gaffaney,J Madanagopal,HAS Khalid,Prakash Bhatt
1304066,20,2022-04-10,"Wankhede Stadium, Mumbai",Rajasthan Royals,Lucknow Super Giants,Lucknow Super Giants,field,Rajasthan Royals,,3,0,YS Chahal,165/5,162/8,20.0,20.0,,20,league,AK Chaudhary,Tapan Sharma,PG Pathak,J Srinath
1304067,21,2022-04-11,"Dr DY Patil Sports Academy, Mumbai",Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,,0,8,KS Williamson,162/7,168/2,20.0,19.1,,20,league,Chirra Ravikanthreddy,RJ Tucker,VK Sharma,DS Manohar
1304068,22,2022-04-12,"Dr DY Patil Sports Academy, Mumbai",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Chennai Super Kings,,23,0,S Dube,216/4,193/9,20.0,20.0,,20,league,Nitin Menon,N Pandit,YC Barde,J Srinath
1304069,23,2022-04-13,"Maharashtra Cricket Association Stadium, Pune",Punjab Kings,Mumbai Indians,Mumbai Indians,field,Punjab Kings,,12,0,MA Agarwal,198/5,186/9,20.0,20.0,,20,league,BNJ Oxenford,UV Gandhe,KN Ananthapadmanabhan,V Narayan Kutty
1304070,24,2022-04-14,"Dr DY Patil Sports Academy, Mumbai",Gujarat Titans,Rajasthan Royals,Rajasthan Royals,field,Gujarat Titans,,37,0,HH Pandya,192/4,155/9,20.0,20.0,,20,league,CB Gaffaney,R Pandit,J Madanagopal,M Nayyar
1304071,25,2022-04-15,"Brabourne Stadium, Mumbai",Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,,0,7,RA Tripathi,175/8,176/3,20.0,17.5,,20,league,GR Sadashiv Iyer,VK Sharma,HAS Khalid,Prakash Bhatt
1304072,26,2022-04-16,"Brabourne Stadium, Mumbai",Lucknow Super Giants,Mumbai Indians,Mumbai Indians,field,Lucknow Super Giants,,18,0,KL Rahul,199/4,181/9,20.0,20.0,,20,league,AK Chaudhary,NA Patwardhan,Navdeep Singh,Shakti Singh
1304073,27,2022-04-16,"Wankhede Stadium, Mumbai",Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,Royal Challengers Bangalore,,16,0,KD Karthik,189/5,173/7,20.0,20.0,,20,league,Chirra Ravikanthreddy,J Madanagopal,CB Gaffaney,J Srinath
1304074,28,2022-04-17,"Dr DY Patil Sports Academy, Mumbai",Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,,0,7,Umran Malik,151/10,152/3,20.0,18.5,,20,league,PG Pathak,R Pandit,RJ Tucker,DS Manohar
1304075,29,2022-04-17,"Maharashtra Cricket Association Stadium, Pune",Chennai Super Kings,Gujarat Titans,Gujarat Titans,field,Gujarat Titans,,0,3,DA Miller,169/5,170/7,20.0,19.5,,20,league,KN Ananthapadmanabhan,UV Gandhe,BNJ Oxenford,V Narayan Kutty
1304076,30,2022-04-18,"Brabourne Stadium, Mumbai",Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Rajasthan Royals,,7,0,YS Chahal,217/5,210/10,20.0,19.4,,20,league,GR Sadashiv Iyer,VK Sharma,Nitin Menon,M Nayyar
1304077,31,2022-04-19,"Dr DY Patil Sports Academy, Mumbai",Royal Challengers Bangalore,Lucknow Super Giants,Lucknow Super Giants,field,Royal Challengers Bangalore,,18,0,F du Plessis,181/6,163/8,20.0,20.0,,20,league,CB Gaffaney,N Pandit,J Madanagopal,Prakash Bhatt
1304078,32,2022-04-20,"Brabourne Stadium, Mumbai",Punjab Kings,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,,0,9,Kuldeep Yadav,115/10,119/1,20.0,10.3,,20,league,RJ Tucker,Tapan Sharma,AK Chaudhary,Shakti Singh
1304079,33,2022-04-21,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,,0,3,Mukesh Choudhary,155/7,156/7,20.0,20.0,,20,league,BNJ Oxenford,UV Gandhe,KN Ananthapadmanabhan,V Narayan Kutty
1304080,34,2022-04-22,"Wankhede Stadium, Mumbai",Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,Rajasthan Royals,,15,0,JC Buttler,222/2,207/8,20.0,20.0,,20,league,NA Patwardhan,Nitin Menon,YC Barde,DS Manohar
1304081,35,2022-04-23,"Dr DY Patil Sports Academy, Mumbai",Gujarat Titans,Kolkata Knight Riders,Gujarat Titans,bat,Gujarat Titans,,8,0,Rashid Khan,156/9,148/8,20.0,20.0,,20,league,KN Ananthapadmanabhan,UV Gandhe,BNJ Oxenford,V Narayan Kutty
1304082,36,2022-04-23,"Brabourne Stadium, Mumbai",Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,,0,9,M Jansen,68/10,72/1,16.1,8.0,,20,league,Chirra Ravikanthreddy,J Madanagopal,CB Gaffaney,M Nayyar
1304083,37,2022-04-24,"Wankhede Stadium, Mumbai",Lucknow Super Giants,Mumbai Indians,Mumbai Indians,field,Lucknow Super Giants,,36,0,KL Rahul,168/6,132/8,20.0,20.0,,20,league,M Erasmus,HAS Khalid,VK Sharma,Shakti Singh
1304084,38,2022-04-25,"Wankhede Stadium, Mumbai",Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,Punjab Kings,,11,0,S Dhawan,187/4,176/6,20.0,20.0,,20,league,M Erasmus,Tapan Sharma,PG Pathak,Prakash Bhatt
1304085,39,2022-04-26,"Maharashtra Cricket Association Stadium, Pune",Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Rajasthan Royals,,29,0,R Parag,144/8,115/10,20.0,19.3,,20,league,BNJ Oxenford,KN Ananthapadmanabhan,UV Gandhe,V Narayan Kutty
1304086,40,2022-04-27,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,Gujarat Titans,Gujarat Titans,field,Gujarat Titans,,0,5,Umran Malik,195/6,199/5,20.0,20.0,,20,league,CB Gaffaney,Navdeep Singh,J Madanagopal,Shakti Singh
1304087,41,2022-04-28,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,,0,4,Kuldeep Yadav,146/9,150/6,20.0,19.0,,20,league,AK Chaudhary,PG Pathak,Nitin Menon,DS Manohar
1304088,42,2022-04-29,"Maharashtra Cricket Association Stadium, Pune",Lucknow Super Giants,Punjab Kings,Punjab Kings,field,Lucknow Super Giants,,20,0,KH Pandya,153/8,133/8,20.0,20.0,,20,league,MA Gough,UV Gandhe,KN Ananthapadmanabhan,V Narayan Kutty
1304089,43,2022-04-30,"Brabourne Stadium, Mumbai",Royal Challengers Bangalore,Gujarat Titans,Royal Challengers Bangalore,bat,Gujarat Titans,,0,6,R Tewatia,170/6,174/4,20.0,19.3,,20,league,HAS Khalid,VK Sharma,Nitin Menon,Shakti Singh
1304090,44,2022-04-30,"Dr DY Patil Sports Academy, Mumbai",Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,,0,5,SA Yadav,158/6,161/5,20.0,19.2,,20,league,BNJ Oxenford,YC Barde,Navdeep Singh,M Nayyar
1304091,45,2022-05-01,"Wankhede Stadium, Mumbai",Lucknow Super Giants,Delhi Capitals,Lucknow Super Giants,bat,Lucknow Super Giants,,6,0,Mohsin Khan,195/3,189/7,20.0,20.0,,20,league,Chirra Ravikanthreddy,CB Gaffaney,PG Pathak,Prakash Bhatt
1304092,46,2022-05-01,"Maharashtra Cricket Association Stadium, Pune",Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Chennai Super Kings,,13,0,RD Gaikwad,202/2,189/6,20.0,20.0,,20,league,AK Chaudhary,KN Ananthapadmanabhan,MA Gough,V Narayan Kutty
1304093,47,2022-05-02,"Wankhede Stadium, Mumbai",Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,,0,7,RK Singh,152/5,158/3,20.0,19.1,,20,league,J Madanagopal,N Pandit,CB Gaffaney,Shakti Singh
1304094,48,2022-05-03,"Dr DY Patil Sports Academy, Mumbai",Gujarat Titans,Punjab Kings,Gujarat Titans,bat,Punjab Kings,,0,8,K Rabada,143/8,145/2,20.0,16.0,,20,league,R Pandit,VK Sharma,HAS Khalid,DS Manohar
1304095,49,2022-05-04,"Maharashtra Cricket Association Stadium, Pune",Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Royal Challengers Bangalore,,13,0,HV Patel,173/8,160/8,20.0,20.0,,20,league,KN Ananthapadmanabhan,MA Gough,AK Chaudhary,V Narayan Kutty
1304096,50,2022-05-05,"Brabourne Stadium, Mumbai",Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Delhi Capitals,,21,0,DA Warner,207/3,186/8,20.0,20.0,,20,league,Navdeep Singh,NA Patwardhan,Nitin Menon,Shakti Singh
1304097,51,2022-05-06,"Brabourne Stadium, Mumbai",Mumbai Indians,Gujarat Titans,Gujarat Titans,field,Mumbai Indians,,5,0,TH David,177/6,172/5,20.0,20.0,,20,league,J Madanagopal,GR Sadashiv Iyer,BNJ Oxenford,M Nayyar
1304098,52,2022-05-07,"Wankhede Stadium, Mumbai",Punjab Kings,Rajasthan Royals,Punjab Kings,bat,Rajasthan Royals,,0,6,YBK Jaiswal,189/5,190/4,20.0,19.4,,20,league,Chirra Ravikanthreddy,YC Barde,CB Gaffaney,Prakash Bhatt
1304099,53,2022-05-07,"Maharashtra Cricket Association Stadium, Pune",Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,field,Lucknow Super Giants,,75,0,Avesh Khan,176/7,101/10,20.0,14.3,,20,league,AK Chaudhary,MA Gough,KN Ananthapadmanabhan,V Narayan Kutty
1304100,54,2022-05-08,"Wankhede Stadium, Mumbai",Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,,67,0,PWH de Silva,192/3,125/10,20.0,19.2,,20,league,BNJ Oxenford,N Pandit,PG Pathak,Shakti Singh
1304101,55,2022-05-08,"Dr DY Patil Sports Academy, Mumbai",Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,Chennai Super Kings,,91,0,DP Conway,208/6,117/10,20.0,17.4,,20,league,Nitin Menon,R Pandit,HAS Khalid,M Nayyar
1304102,56,2022-05-09,"Dr DY Patil Sports Academy, Mumbai",Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Kolkata Knight Riders,,52,0,JJ Bumrah,165/9,113/10,20.0,17.3,,20,league,CB Gaffaney,GR Sadashiv Iyer,BNJ Oxenford,Prakash Bhatt
1304103,57,2022-05-10,"Maharashtra Cricket Association Stadium, Pune",Gujarat Titans,Lucknow Super Giants,Gujarat Titans,bat,Gujarat Titans,,62,0,Shubman Gill,144/4,82/10,20.0,13.5,,20,league,KN Ananthapadmanabhan,MA Gough,AK Chaudhary,V Narayan Kutty
1304104,58,2022-05-11,"Dr DY Patil Sports Academy, Mumbai",Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,,0,8,MR Marsh,160/6,161/2,20.0,18.1,,20,league,NA Patwardhan,Nitin Menon,VK Sharma,M Nayyar
1304105,59,2022-05-12,"Wankhede Stadium, Mumbai",Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,,0,5,DR Sams,97/10,103/5,16.0,14.5,,20,league,Chirra Ravikanthreddy,CB Gaffaney,Nitin Menon,Shakti Singh
1304106,60,2022-05-13,"Brabourne Stadium, Mumbai",Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Punjab Kings,,54,0,JM Bairstow,209/9,155/9,20.0,20.0,,20,league,J Madanagopal,N Pandit,Navdeep Singh,J Srinath
1304107,61,2022-05-14,"Maharashtra Cricket Association Stadium, Pune",Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,Kolkata Knight Riders,,54,0,AD Russell,177/6,123/8,20.0,20.0,,20,league,AK Chaudhary,KN Ananthapadmanabhan,MA Gough,V Narayan Kutty
1304108,62,2022-05-15,"Wankhede Stadium, Mumbai",Chennai Super Kings,Gujarat Titans,Chennai Super Kings,bat,Gujarat Titans,,0,7,WP Saha,133/5,137/3,20.0,19.1,,20,league,R Pandit,VK Sharma,CB Gaffaney,J Srinath
1304109,63,2022-05-15,"Brabourne Stadium, Mumbai",Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,bat,Rajasthan Royals,,24,0,TA Boult,178/6,154/8,20.0,20.0,,20,league,PG Pathak,Tapan Sharma,BNJ Oxenford,Prakash Bhatt
1304110,64,2022-05-16,"Dr DY Patil Sports Academy, Mumbai",Delhi Capitals,Punjab Kings,Punjab Kings,field,Delhi Capitals,,17,0,SN Thakur,159/7,142/9,20.0,20.0,,20,league,GR Sadashiv Iyer,Nitin Menon,MA Gough,Prakash Bhatt
1304111,65,2022-05-17,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,Sunrisers Hyderabad,,3,0,RA Tripathi,193/6,190/7,20.0,20.0,,20,league,CB Gaffaney,N Pandit,Navdeep Singh,J Srinath
1304112,66,2022-05-18,"Dr DY Patil Sports Academy, Mumbai",Lucknow Super Giants,Kolkata Knight Riders,Lucknow Super Giants,bat,Lucknow Super Giants,,2,0,Q de Kock,210/0,208/8,20.0,20.0,,20,league,R Pandit,YC Barde,BNJ Oxenford,M Nayyar
1304113,67,2022-05-19,"Wankhede Stadium, Mumbai",Gujarat Titans,Royal Challengers Bangalore,Gujarat Titans,bat,Royal Challengers Bangalore,,0,8,V Kohli,168/5,170/2,20.0,18.4,,20,league,KN Ananthapadmanabhan,GR Sadashiv Iyer,Navdeep Singh,J Srinath
1304114,68,2022-05-20,"Brabourne Stadium, Mumbai",Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Rajasthan Royals,,0,5,R Ashwin,150/6,151/5,20.0,19.4,,20,league,CB Gaffaney,NA Patwardhan,YC Barde,M Nayyar
1304115,69,2022-05-21,"Wankhede Stadium, Mumbai",Delhi Capitals,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,,0,5,JJ Bumrah,159/7,160/5,20.0,19.1,,20,league,Nitin Menon,Tapan Sharma,HAS Khalid,J Srinath
1304116,70,2022-05-22,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,bat,Punjab Kings,,0,5,Harpreet Brar,157/8,160/5,20.0,15.1,,20,league,AK Chaudhary,NA Patwardhan,CB Gaffaney,J Srinath
1312197,71,2022-05-24,"Eden Gardens, Kolkata",Rajasthan Royals,Gujarat Titans,Gujarat Titans,field,Gujarat Titans,,0,7,DA Miller,188/6,191/3,20.0,19.3,,20,Qualifier 1,BNJ Oxenford,VK Sharma,MA Gough,M Nayyar
1312198,72,2022-05-25,"Eden Gardens, Kolkata",Royal Challengers Bangalore,Lucknow Super Giants,Lucknow Super Giants,field,Royal Challengers Bangalore,,14,0,RM Patidar,207/4,193/6,20.0,20.0,,20,Eliminator,J Madanagopal,MA Gough,BNJ Oxenford,M Nayyar
1312199,73,2022-05-27,"Narendra Modi Stadium, Ahmedabad",Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,,0,7,JC Buttler,157/8,161/3,20.0,18.1,,20,Qualifier 2,CB Gaffaney,Nitin Menon,AK Chaudhary,J Srinath
1312200,74,2022-05-29,"Narendra Modi Stadium, Ahmedabad",Rajasthan Royals,Gujarat Titans,Rajasthan Royals,bat,Gujarat Titans,,0,7,HH Pandya,130/9,133/3,20.0,18.1,,20,Final,CB Gaffaney,Nitin Menon,KN Ananthapadmanabhan,J Srinath
