match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
9,2010-03-17,Delhi Daredevils,Feroz Shah Kotla,2.3,1,23,2,9.2,6,1,0
14,2010-03-20,Royal Challengers Bangalore,Brabourne Stadium,4.0,0,35,1,8.75,9,0,0
17,2010-03-22,Kolkata Knight Riders,Brabourne Stadium,4.0,0,17,1,4.25,7,0,0
21,2010-03-25,Chennai Super Kings,"Brabourne Stadium, Mumbai",4.0,0,25,1,6.25,7,1,0
25,2010-03-28,Deccan Chargers,Dr DY Patil Sports Academy,4.0,0,31,3,7.75,6,2,0
27,2010-03-30,Kings XI Punjab,Brabourne Stadium,4.0,0,26,0,6.5,7,1,0
33,2010-04-03,Deccan Chargers,Brabourne Stadium,3.0,0,16,2,5.33,9,0,0
37,2010-04-06,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,23,1,5.75,11,1,1
41,2010-04-09,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,34,0,8.5,6,1,0
45,2010-04-11,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,21,1,5.25,8,2,0
47,2010-04-13,Delhi Daredevils,Brabourne Stadium,4.0,0,24,1,6.0,6,0,0
52,2010-04-17,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,28,2,7.0,6,0,0
57,2010-04-21,Royal Challengers Bangalore,Dr DY Patil Sports Academy,4.0,0,44,2,11.0,5,3,0
60,2010-04-25,Chennai Super Kings,Dr DY Patil Sports Academy,4.0,0,30,0,7.5,9,0,0
