innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Gujarat Lions,DJ Bravo,4.0,0,43,1,10.75,6,0,0
1,Gujarat Lions,JP Faulkner,2.0,0,15,0,7.5,3,0,0
1,Gujarat Lions,P Kumar,2.0,0,12,0,6.0,6,0,0
1,Gujarat Lions,PV Tambe,4.0,0,33,2,8.25,7,0,0
1,Gujarat Lions,RA Jadeja,4.0,0,18,2,4.5,13,0,0
1,Gujarat Lions,SB Jakati,4.0,0,40,0,10.0,4,0,0
2,Rising Pune Supergiants,I Sharma,4.0,0,39,1,9.75,5,0,0
2,Rising Pune Supergiants,M Ashwin,4.0,0,31,2,7.75,8,2,0
2,Rising Pune Supergiants,MR Marsh,1.0,0,10,0,10.0,0,0,0
2,Rising Pune Supergiants,R Ashwin,4.0,0,26,0,6.5,13,1,0
2,Rising Pune Supergiants,R Bhatia,3.0,0,30,0,10.0,5,0,1
2,Rising Pune Supergiants,RP Singh,2.0,0,21,0,10.5,4,1,0
