innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Rising Pune Supergiants,death,42,3,30,8.4,5,12
1,Rising Pune Supergiants,middle,64,1,54,7.11,5,15
1,Rising Pune Supergiants,powerplay,57,1,36,9.5,9,12
2,Gujarat Lions,death,56,2,38,8.84,6,11
2,Gujarat Lions,middle,61,1,38,9.63,7,12
2,Gujarat Lions,powerplay,47,0,32,8.81,7,12
