innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Rising Pune Supergiants,1,AM Rahane,21,17,F du Plessis,6,6,27,23
1,Rising Pune Supergiants,2,KP Pietersen,37,31,F du Plessis,48,30,86,61
1,Rising Pune Supergiants,3,F du Plessis,15,7,SPD Smith,4,3,19,10
1,Rising Pune Supergiants,4,MS Dhoni,1,1,SPD Smith,1,3,2,4
1,Rising Pune Supergiants,5,MS Dhoni,1,3,MR Marsh,7,11,9,14
1,Rising Pune Supergiants,6,R Bhatia,0,2,MS Dhoni,20,6,20,8
2,Gujarat Lions,1,AJ Finch,50,36,BB McCullum,29,15,85,51
2,Gujarat Lions,2,SK Raina,11,12,BB McCullum,20,16,35,28
2,Gujarat Lions,3,SK Raina,13,12,DJ Bravo,13,6,27,18
2,Gujarat Lions,4,RA Jadeja,4,8,DJ Bravo,9,4,17,11
