innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,DP Conway,12,2.4
1,Chennai Super Kings,2,Urvil Patel,12,2.6
1,Chennai Super Kings,3,A Mhatre,68,6.5
1,Chennai Super Kings,4,R Ashwin,70,7.3
1,Chennai Super Kings,5,RA Jadeja,78,8.4
1,Chennai Super Kings,6,D Brevis,137,14.4
1,Chennai Super Kings,7,S Dube,180,20.1
1,Chennai Super Kings,8,MS Dhoni,185,20.5
2,Rajasthan Royals,1,YBK Jaiswal,37,4.4
2,Rajasthan Royals,2,SV Samson,135,14.2
2,Rajasthan Royals,3,V Suryavanshi,138,14.6
2,Rajasthan Royals,4,R Parag,158,16.4
