innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Deccan Chargers,death,31,5,30,6.2,1,9
1,Deccan Chargers,middle,82,4,54,9.11,9,14
1,Deccan Chargers,powerplay,55,0,36,9.17,9,16
2,Mumbai Indians,death,48,3,30,9.6,6,8
2,Mumbai Indians,middle,58,3,54,6.44,4,16
2,Mumbai Indians,powerplay,50,1,36,8.33,7,18
