innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Sunrisers Hyderabad,AK Markram,1.0,0,13,0,13.0,0,0,0
1,Sunrisers Hyderabad,Abhishek Sharma,1.0,0,13,0,13.0,2,1,0
1,Sunrisers Hyderabad,B Kumar,4.0,0,30,5,7.5,10,0,0
1,Sunrisers Hyderabad,Fazalhaq Farooqi,3.0,0,31,1,10.33,3,1,0
1,Sunrisers Hyderabad,M Jansen,4.0,0,39,1,9.75,11,4,2
1,Sunrisers Hyderabad,M Markande,3.0,0,27,0,9.0,3,0,0
1,Sunrisers Hyderabad,T Natarajan,4.0,0,34,1,8.5,4,0,0
2,Gujarat Titans,MM Sharma,4.0,0,28,4,7.0,12,0,0
2,Gujarat Titans,Mohammed Shami,4.0,0,21,4,5.25,13,0,0
2,Gujarat Titans,Noor Ahmad,2.5,0,35,0,12.35,2,1,0
2,Gujarat Titans,R Tewatia,1.1,0,7,0,6.0,3,0,0
2,Gujarat Titans,Rashid Khan,4.0,0,28,0,7.0,6,0,0
2,Gujarat Titans,Yash Dayal,4.0,0,31,1,7.75,11,4,0
