innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Gujarat Titans,death,34,7,30,6.8,3,8
1,Gujarat Titans,middle,89,1,54,9.89,11,10
1,Gujarat Titans,powerplay,65,1,36,10.83,10,15
2,Sunrisers Hyderabad,death,43,2,30,8.6,5,10
2,Sunrisers Hyderabad,middle,66,3,54,7.33,7,19
2,Sunrisers Hyderabad,powerplay,45,4,36,7.5,6,18
