innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Gujarat Titans,WP Saha,0,3,0,0,0.0,c Abhishek Sharma b B Kumar,1
1,Gujarat Titans,Shubman Gill,101,58,13,1,174.14,c Abdul Samad b B Kumar,2
1,Gujarat Titans,B Sai Sudharsan,47,36,6,1,130.56,c T Natarajan b M Jansen,3
1,Gujarat Titans,HH Pandya,8,6,1,0,133.33,c RA Tripathi b B Kumar,4
1,Gujarat Titans,DA Miller,7,5,1,0,140.0,c AK Markram b T Natarajan,5
1,Gujarat Titans,R Tewatia,3,3,0,0,100.0,c M Jansen b Fazalhaq Farooqi,6
1,Gujarat Titans,MD Shanaka,9,7,1,0,128.57,not out,7
1,Gujarat Titans,Rashid Khan,0,1,0,0,0.0,c H Klaasen b B Kumar,8
1,Gujarat Titans,Noor Ahmad,0,1,0,0,0.0,"run out (H Klaasen, B Kumar)",9
1,Gujarat Titans,Mohammed Shami,0,1,0,0,0.0,c M Jansen b B Kumar,10
1,Gujarat Titans,MM Sharma,0,1,0,0,0.0,not out,11
2,Sunrisers Hyderabad,Anmolpreet Singh,5,4,1,0,125.0,c Rashid Khan b Mohammed Shami,1
2,Sunrisers Hyderabad,Abhishek Sharma,5,5,1,0,100.0,c WP Saha b Yash Dayal,2
2,Sunrisers Hyderabad,AK Markram,10,10,1,0,100.0,c MD Shanaka b Mohammed Shami,3
2,Sunrisers Hyderabad,RA Tripathi,1,2,0,0,50.0,c R Tewatia b Mohammed Shami,4
2,Sunrisers Hyderabad,H Klaasen,64,44,4,3,145.45,c DA Miller b Mohammed Shami,5
2,Sunrisers Hyderabad,Sanvir Singh,7,6,0,1,116.67,c B Sai Sudharsan b MM Sharma,6
2,Sunrisers Hyderabad,Abdul Samad,4,3,1,0,133.33,c Shivam Mavi b MM Sharma,7
2,Sunrisers Hyderabad,M Jansen,3,6,0,0,50.0,c HH Pandya b MM Sharma,8
2,Sunrisers Hyderabad,B Kumar,27,26,3,0,103.85,c Rashid Khan b MM Sharma,9
2,Sunrisers Hyderabad,M Markande,18,9,2,1,200.0,not out,10
2,Sunrisers Hyderabad,Fazalhaq Farooqi,1,5,0,0,20.0,not out,11
