innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Gujarat Titans,1,WP Saha,0,3,Shubman Gill,0,0,0,3
1,Gujarat Titans,2,B Sai Sudharsan,47,36,Shubman Gill,89,48,147,82
1,Gujarat Titans,3,HH Pandya,8,6,Shubman Gill,1,1,9,7
1,Gujarat Titans,4,DA Miller,7,5,Shubman Gill,6,3,13,8
1,Gujarat Titans,5,R Tewatia,3,3,Shubman Gill,2,2,6,5
1,Gujarat Titans,6,MD Shanaka,8,6,Shubman Gill,3,4,11,10
1,Gujarat Titans,7,Rashid Khan,0,1,MD Shanaka,0,0,0,1
1,Gujarat Titans,8,Noor Ahmad,0,1,MD Shanaka,0,0,0,1
1,Gujarat Titans,9,MD Shanaka,1,1,Mohammed Shami,0,1,1,2
1,Gujarat Titans,10,MM Sharma,0,1,MD Shanaka,0,0,1,1
2,Sunrisers Hyderabad,1,Anmolpreet Singh,5,4,Abhishek Sharma,1,1,6,5
2,Sunrisers Hyderabad,2,AK Markram,0,1,Abhishek Sharma,4,4,5,5
2,Sunrisers Hyderabad,3,RA Tripathi,1,2,AK Markram,0,1,1,3
2,Sunrisers Hyderabad,4,H Klaasen,7,5,AK Markram,10,8,17,13
2,Sunrisers Hyderabad,5,Sanvir Singh,7,6,H Klaasen,9,5,16,11
2,Sunrisers Hyderabad,6,Abdul Samad,4,3,H Klaasen,0,0,4,3
2,Sunrisers Hyderabad,7,M Jansen,3,6,H Klaasen,7,8,10,14
2,Sunrisers Hyderabad,8,H Klaasen,41,26,B Kumar,20,21,68,47
2,Sunrisers Hyderabad,9,M Markande,12,6,B Kumar,7,5,20,11
2,Sunrisers Hyderabad,10,Fazalhaq Farooqi,1,5,M Markande,6,3,7,8
