match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2017-04-06,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,38,19,3,3,200.0,lbw b Imran Tahir,2
7,2017-04-09,Kolkata Knight Riders,Wankhede Stadium,28,22,1,2,127.27,lbw b AS Rajpoot,2
10,2017-04-12,Sunrisers Hyderabad,Wankhede Stadium,14,11,3,0,127.27,b A Nehra,2
12,2017-04-14,Royal Challengers Bangalore,M Chinnaswamy Stadium,2,5,0,0,40.0,c CH Gayle b STR Binny,2
16,2017-04-16,Gujarat Lions,Wankhede Stadium,26,24,1,2,108.33,c BB McCullum b MM Patel,2
22,2017-04-20,Kings XI Punjab,Holkar Cricket Stadium,77,37,7,5,208.11,c GJ Maxwell b MM Sharma,2
25,2017-04-22,Delhi Daredevils,Wankhede Stadium,28,18,3,2,155.56,run out (SV Samson),2
28,2017-04-24,Rising Pune Supergiant,Wankhede Stadium,17,13,3,0,130.77,c Washington Sundar b BA Stokes,2
35,2017-04-29,Gujarat Lions,Saurashtra Cricket Association Stadium,9,7,2,0,128.57,run out (JP Faulkner),2
38,2017-05-01,Royal Challengers Bangalore,Wankhede Stadium,33,21,4,1,157.14,c TM Head b P Negi,2
