innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Lucknow Super Giants,JP Inglis,72,44,9,2,163.64,c SS Iyer b Shashank Singh,1
1,Lucknow Super Giants,AA Kulkarni,0,1,0,0,0.0,c P Simran Singh b Azmatullah Omarzai,2
1,Lucknow Super Giants,N Pooran,2,7,0,0,28.57,b M Jansen,3
1,Lucknow Super Giants,A Badoni,43,18,5,3,238.89,st P Simran Singh b YS Chahal,4
1,Lucknow Super Giants,RR Pant,26,22,3,0,118.18,c M Jansen b YS Chahal,5
1,Lucknow Super Giants,Abdul Samad,37,20,3,3,185.0,not out,6
1,Lucknow Super Giants,MD Choudhary,1,3,0,0,33.33,c P Dubey b M Jansen,7
1,Lucknow Super Giants,Arjun Tendulkar,5,5,0,0,100.0,not out,8
2,Punjab Kings,Priyansh Arya,0,1,0,0,0.0,c Arjun Tendulkar b Mohammed Shami,1
2,Punjab Kings,P Simran Singh,69,39,7,2,176.92,lbw b Arjun Tendulkar,2
2,Punjab Kings,C Connolly,18,10,4,0,180.0,b Mohammed Shami,3
2,Punjab Kings,SS Iyer,101,51,11,5,198.04,not out,4
2,Punjab Kings,Suryansh Shedge,9,7,1,0,128.57,not out,5
