innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Lucknow Super Giants,death,49,2,30,9.8,6,9
1,Lucknow Super Giants,middle,81,2,54,9.0,10,14
1,Lucknow Super Giants,powerplay,66,2,36,11.0,12,15
2,Punjab Kings,death,38,0,18,12.67,5,4
2,Punjab Kings,middle,97,1,54,10.78,14,9
2,Punjab Kings,powerplay,65,2,36,10.83,11,11
