match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2022-03-27,Delhi Capitals,"Brabourne Stadium, Mumbai",81,48,11,2,168.75,not out,2
9,2022-04-02,Rajasthan Royals,"Dr DY Patil Sports Academy, Mumbai",54,43,5,1,125.58,c Navdeep Saini b TA Boult,1
14,2022-04-06,Kolkata Knight Riders,"Maharashtra Cricket Association Stadium, Pune",14,21,1,0,66.67,c SS Iyer b PJ Cummins,2
18,2022-04-09,Royal Challengers Bangalore,"Maharashtra Cricket Association Stadium, Pune",26,28,3,0,92.86,c Mohammed Siraj b Akash Deep,1
23,2022-04-13,Punjab Kings,"Maharashtra Cricket Association Stadium, Pune",3,6,0,0,50.0,c JM Sharma b VG Arora,2
26,2022-04-16,Lucknow Super Giants,"Brabourne Stadium, Mumbai",13,17,2,0,76.47,b MP Stoinis,1
33,2022-04-21,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",0,1,0,0,0.0,b Mukesh Choudhary,2
37,2022-04-24,Lucknow Super Giants,"Wankhede Stadium, Mumbai",8,20,0,0,40.0,c JO Holder b Ravi Bishnoi,1
44,2022-04-30,Rajasthan Royals,"Dr DY Patil Sports Academy, Mumbai",26,18,4,1,144.44,c SV Samson b TA Boult,2
51,2022-05-06,Gujarat Titans,"Brabourne Stadium, Mumbai",45,29,5,1,155.17,c Rashid Khan b AS Joseph,1
56,2022-05-09,Kolkata Knight Riders,"Dr DY Patil Sports Academy, Mumbai",51,43,5,1,118.6,c RK Singh b PJ Cummins,2
59,2022-05-12,Chennai Super Kings,"Wankhede Stadium, Mumbai",6,5,1,0,120.0,c MS Dhoni b Mukesh Choudhary,1
65,2022-05-17,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",43,34,5,1,126.47,c PK Garg b Umran Malik,2
69,2022-05-21,Delhi Capitals,"Wankhede Stadium, Mumbai",48,35,3,4,137.14,c DA Warner b Kuldeep Yadav,1
