innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Rajasthan Royals,DS Kulkarni,4.0,0,37,1,9.25,10,0,0
1,Rajasthan Royals,IS Sodhi,4.0,0,41,1,10.25,4,1,0
1,Rajasthan Royals,JC Archer,4.0,0,15,3,3.75,14,0,1
1,Rajasthan Royals,JD Unadkat,4.0,0,48,1,12.0,6,0,0
1,Rajasthan Royals,S Gopal,4.0,0,31,0,7.75,4,0,0
2,Kings XI Punjab,Arshdeep Singh,4.0,0,43,2,10.75,8,2,0
2,Kings XI Punjab,M Ashwin,4.0,0,24,1,6.0,6,1,0
2,Kings XI Punjab,Mandeep Singh,1.0,0,8,0,8.0,0,0,0
2,Kings XI Punjab,Mohammed Shami,4.0,0,46,2,11.5,5,0,0
2,Kings XI Punjab,Mujeeb Ur Rahman,3.0,0,24,0,8.0,7,2,0
2,Kings XI Punjab,R Ashwin,4.0,0,24,2,6.0,6,1,0
