innings,team,wicket_number,player_out,score,over
1,Kings XI Punjab,1,CH Gayle,38,6.4
1,Kings XI Punjab,2,MA Agarwal,67,9.4
1,Kings XI Punjab,3,KL Rahul,152,18.1
1,Kings XI Punjab,4,N Pooran,163,19.3
1,Kings XI Punjab,5,Mandeep Singh,164,19.6
1,Kings XI Punjab,6,DA Miller,164,20.1
2,Rajasthan Royals,1,JC Buttler,38,5.1
2,Rajasthan Royals,2,SV Samson,97,12.4
2,Rajasthan Royals,3,RA Tripathi,127,16.6
2,Rajasthan Royals,4,AJ Turner,131,17.3
2,Rajasthan Royals,5,JC Archer,133,18.1
2,Rajasthan Royals,6,AM Rahane,148,19.3
2,Rajasthan Royals,7,S Gopal,160,20.1
